symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
ODFL,ODFL,Old Dominion Freight Line,올드 도미니언 프레이트,물류·운송,미국 LTL 화물 운송,209.76,214.63,207.69,212.43,209.35,212.43,1.47,0.2,1.27,3.31,1.05,0.99,Bullish,53.2,224.42,125.86,-5.3,1.47,44.0,10.28,23.3,-2.9,44275851264.0,204.0,-4.0,5.653,6.6014,-0.9485,Bearish,15.56,0.492,Strong Uptrend,5,200.1,6.16,False,178.07,19.3,False,164.84,28.87,False,0,68.0,73.4,50.5,90.29,56.6,68.05
AEP,AEP,American Electric Power,아메리칸 일렉트릭 파워,전력·유틸리티,미국 중부·남부 전력 공급,135.23,137.68,135.08,137.11,134.44,137.11,1.99,0.59,1.39,1.92,0.42,0.11,Strong Bullish,62.3,137.15,96.26,-0.0,0.85,20.6,2.38,12.5,13.2,74527989760.0,141.38,3.1,1.1314,1.0628,0.0686,Bullish,4.7,0.934,Strong Uptrend,5,130.98,4.68,False,124.11,10.47,False,115.72,18.48,False,0,72.0,75.0,73.25,87.76,58.4,74.0
FAST,FAST,Fastenal Company,패스트널,산업 유통,볼트·너트 등 산업 소모품 유통,43.62,45.09,43.62,44.93,43.71,44.93,2.79,-0.21,3.0,3.37,0.37,0.0,Strong Bullish,48.6,49.59,38.44,-9.4,0.72,39.8,12.93,33.8,12.4,51581214720.0,46.49,3.5,-0.281,-0.1513,-0.1296,Improving,12.68,0.399,Neutral,3,45.63,-1.53,True,43.46,3.38,False,43.87,2.42,False,1,62.67,76.6,61.75,75.53,55.2,67.15
PAYX,PAYX,Paychex Inc.,페이첵스,HR·급여 소프트웨어,중소기업 HR·급여 서비스,92.92,93.78,91.82,92.63,94.05,92.63,-1.51,-1.2,-0.31,2.11,0.93,0.87,Bearish,52.1,155.44,85.57,-40.4,0.86,20.4,8.27,,19.9,33188483072.0,100.93,9.0,-0.1165,-0.4758,0.3593,Bullish,9.26,0.696,Strong Downtrend,0,92.93,-0.32,True,101.31,-8.57,False,118.7,-21.96,False,1,18.67,75.0,58.33,15.64,52.4,43.6
GEHC,GEHC,GE HealthCare Technologies,GE 헬스케어,의료기기,MRI·CT 등 의료 영상 장비,59.21,61.03,59.19,60.84,59.49,60.84,2.27,-0.47,2.75,3.11,0.32,0.03,Strong Bullish,28.9,88.08,59.49,-30.9,2.3,14.6,2.67,19.5,7.4,27675447296.0,89.74,47.5,-2.3792,-1.2097,-1.1695,Bearish,23.31,-0.103,Strong Downtrend,1,74.69,-18.54,False,77.68,-21.68,False,75.82,-19.76,False,0,12.0,55.0,77.5,50.14,73.0,47.67
IDXX,IDXX,IDEXX Laboratories Inc.,IDEXX 래버러토리즈,동물 진단,반려동물 진단·검사 장비,554.33,562.71,548.07,560.8,553.66,560.8,1.29,0.12,1.17,2.64,0.34,1.13,Bullish,43.8,766.68,432.65,-26.9,1.34,42.9,27.85,66.2,14.3,44653154304.0,724.5,29.2,-7.1056,-6.7898,-0.3159,Bearish,7.09,0.182,Strong Downtrend,1,598.54,-6.31,False,650.14,-13.74,False,621.73,-9.8,False,0,20.0,70.4,61.75,41.03,75.6,49.66
ROST,ROST,Ross Stores Inc.,로스 스토어스,유통·소매,오프프라이스 의류·생활용품,226.8,229.08,225.39,227.79,225.08,227.79,1.2,0.76,0.44,1.63,0.57,0.62,Bullish,62.9,228.25,125.73,-0.2,1.17,34.4,11.87,36.7,12.2,73677520896.0,234.44,2.9,3.6056,4.0826,-0.477,Improving,5.52,0.789,Strong Uptrend,5,211.39,7.76,False,195.29,16.64,False,169.43,34.44,False,0,65.0,71.0,61.75,73.94,61.6,66.85
EXC,EXC,Exelon Corporation,엑셀론,전력·유틸리티,미국 북동부·중서부 전력 공급,46.9,47.68,45.68,45.99,47.02,45.99,-2.19,-0.26,-1.94,4.26,1.66,0.66,Bearish,37.9,50.29,41.11,-8.6,2.58,16.8,1.63,9.9,-1.1,47055822848.0,50.22,9.2,-0.4865,-0.3614,-0.1251,Bearish,10.05,0.157,Uptrend,4,47.71,-3.61,False,45.91,0.17,True,44.68,2.93,False,1,74.67,58.0,61.25,87.76,58.8,68.19
TEAM,TEAM,Atlassian Corporation,아틀라시안,협업 소프트웨어,Jira·Confluence 협업 툴,69.58,69.58,66.55,68.59,70.49,68.59,-2.7,-1.29,-1.42,4.35,0.0,2.93,Bearish,48.1,229.52,57.15,-70.1,0.69,,11.45,-13.5,23.3,18090205184.0,144.57,110.8,-0.6768,-1.6418,0.965,Positive,27.62,0.593,Strong Downtrend,0,74.44,-7.86,False,111.39,-38.42,False,146.74,-53.26,False,0,0.0,67.6,50.0,1.1,50.6,32.12
XEL,XEL,Xcel Energy Inc.,엑셀 에너지,전력·유틸리티,미국 중부 전력·가스 공급,79.11,83.11,79.03,82.95,78.82,82.95,5.24,0.37,4.85,5.16,0.2,0.1,Strong Bullish,61.5,83.29,64.17,-0.4,2.04,24.3,2.19,9.4,14.1,51774251008.0,91.11,9.8,0.0736,-0.0317,0.1053,Bullish,6.77,0.986,Strong Uptrend,5,80.01,3.67,False,77.88,6.51,False,74.81,10.88,False,0,72.0,81.0,68.25,87.76,72.6,75.92
BIIB,BIIB,Biogen Inc.,바이오젠,바이오·제약,알츠하이머·MS 신경계 치료제,194.04,195.98,187.16,189.28,194.38,189.28,-2.62,-0.17,-2.45,4.55,1.0,1.09,Bearish,55.4,201.18,116.82,-5.9,0.84,20.4,1.52,7.7,1.9,27944753152.0,212.51,12.3,1.4465,0.1624,1.2841,Positive,13.26,0.837,Strong Uptrend,5,186.14,1.69,True,180.13,5.08,False,158.46,19.45,False,1,86.67,64.6,63.25,69.82,49.6,70.23
BKR,BKR,Baker Hughes Company,베이커 휴즈,에너지 서비스,유전 굴착·서비스·LNG 설비,68.28,69.99,68.12,69.67,68.81,69.67,1.25,-0.77,2.04,2.74,0.47,0.23,Strong Bullish,70.2,69.67,34.7,0.0,0.61,22.3,3.58,17.2,2.5,69117419520.0,69.71,0.1,2.0686,1.2283,0.8403,Bullish,21.97,0.957,Strong Uptrend,5,61.6,13.1,False,55.4,25.76,False,49.09,41.92,False,0,65.0,62.0,64.0,88.75,53.2,66.43
NXPI,NXPI,NXP Semiconductors NV,NXP 세미컨덕터즈,반도체,자동차·IoT 반도체,289.44,294.34,279.77,293.59,289.25,293.59,1.5,0.07,1.43,5.03,0.26,3.34,Bullish Reversal,82.7,293.59,178.44,0.0,1.4,28.0,7.38,25.8,12.2,74122977280.0,291.87,-0.6,16.8449,8.9074,7.9374,Bullish,49.28,1.139,Neutral,3,216.43,35.65,False,217.68,34.87,False,216.89,35.36,False,0,41.0,65.6,66.75,99.66,56.6,62.66
VRSK,VRSK,Verisk Analytics Inc.,버리스크 애널리틱스,데이터·분석,보험·에너지 산업 데이터 분석,185.75,187.96,181.22,184.49,188.19,184.49,-1.97,-1.3,-0.68,3.63,1.19,1.76,Bearish,52.4,318.85,164.28,-42.1,1.15,28.1,82.62,,3.9,24168290304.0,221.53,20.1,-2.0563,-3.838,1.7818,Bullish,13.73,0.784,Strong Downtrend,0,188.2,-1.97,True,203.38,-9.29,False,238.49,-22.64,False,1,18.67,75.0,51.67,6.21,59.2,41.54
FANG,FANG,Diamondback Energy Inc.,다이아몬드백 에너지,에너지·석유,퍼미안 분지 원유 개발·생산,200.61,206.9,200.61,205.63,205.32,205.63,0.15,-2.29,2.5,3.14,0.63,0.0,Strong Bullish,69.0,205.63,126.13,0.0,0.56,35.9,1.58,3.7,-9.4,57846136832.0,222.7,8.3,4.0461,2.5686,1.4775,Bullish,14.27,1.002,Strong Uptrend,5,183.52,12.05,False,166.97,23.15,False,153.48,33.98,False,0,65.0,57.0,52.0,81.05,56.2,61.93
DLTR,DLTR,Dollar Tree Inc.,달러 트리,유통·소매,균일가 소매점 체인,96.03,97.43,95.72,97.11,95.7,97.11,1.47,0.34,1.12,1.78,0.33,0.32,Bullish,37.7,141.21,81.27,-31.2,0.79,16.3,5.13,31.7,9.0,19159629824.0,124.74,28.5,-3.2589,-3.0115,-0.2474,Bearish,15.65,0.159,Downtrend,2,112.84,-13.94,False,116.48,-16.63,False,108.92,-10.84,False,0,24.0,56.4,76.75,73.94,67.0,54.44
ZS,ZS,Zscaler Inc.,지스케일러,사이버보안,제로트러스트 클라우드 보안,132.9,132.9,127.81,130.68,134.73,130.68,-3.01,-1.36,-1.67,3.83,0.0,2.16,Bearish,42.4,336.27,118.05,-61.1,0.83,,9.56,-3.6,25.9,21012127744.0,229.45,75.6,-3.1939,-4.3247,1.1309,Positive,20.73,0.407,Strong Downtrend,0,149.06,-12.33,False,196.07,-33.35,False,244.02,-46.45,False,0,0.0,70.6,50.0,21.37,50.6,35.92
TTWO,TTWO,Take-Two Interactive,테이크-투 인터랙티브,게임,GTA·NBA 2K 등 게임 퍼블리셔,213.48,215.5,211.39,213.76,215.34,213.76,-0.73,-0.86,0.13,1.93,0.82,0.98,Long Lower Doji,56.6,262.29,189.69,-18.5,0.98,,11.32,-86.2,24.9,39583105024.0,277.1,29.6,2.9573,2.3451,0.6122,Positive,14.68,0.675,Strong Downtrend,1,204.83,4.36,False,224.34,-4.72,False,232.26,-7.97,False,0,27.0,77.2,50.0,40.92,68.2,50.36
CPRT,CPRT,Copart Inc.,코파트,자동차 경매,폐차·중고차 온라인 경매 플랫폼,33.16,33.44,32.88,33.11,33.33,33.11,-0.66,-0.51,-0.15,1.69,0.84,0.69,Long Upper Doji,42.5,63.84,32.43,-48.1,0.91,20.8,3.26,17.1,-3.6,31895142400.0,42.67,28.9,-0.262,-0.3554,0.0934,Positive,3.57,0.341,Strong Downtrend,0,35.16,-5.83,False,37.48,-11.66,False,42.57,-22.22,False,0,0.0,71.2,57.75,15.38,58.8,37.54
ON,ON,ON Semiconductor Corp.,ON 세미컨덕터,반도체,전력·전기차용 SiC 반도체,100.21,101.69,98.54,100.81,98.86,100.81,1.97,1.37,0.6,3.14,0.88,1.67,Bullish Reversal,80.4,100.81,38.41,0.0,0.94,347.6,5.21,1.5,-11.2,39651328000.0,74.14,-26.5,9.372,7.5194,1.8526,Positive,67.32,0.861,Strong Uptrend,5,69.52,45.01,False,62.32,61.76,False,56.79,77.51,False,0,65.0,60.2,42.75,99.66,53.4,63.39
GFS,GFS,GlobalFoundries Inc.,글로벌파운드리스,반도체 파운드리,반도체 위탁생산(파운드리),63.0,64.86,62.26,64.6,62.74,64.6,2.96,0.41,2.54,4.13,0.41,1.17,Bullish,78.2,64.6,31.62,0.0,1.09,40.6,3.01,7.8,0.0,35470073856.0,52.05,-19.4,4.6243,3.6908,0.9336,Bullish,53.25,0.876,Strong Uptrend,5,48.14,34.19,False,43.12,49.81,False,39.6,63.13,False,0,65.0,61.4,54.0,100.0,58.6,66.51
ILMN,ILMN,Illumina Inc.,일루미나,유전체 분석,유전자 염기서열 분석(NGS) 장비,122.23,128.12,121.43,126.74,120.37,126.74,5.29,1.55,3.69,5.47,1.13,0.65,Strong Bullish,49.5,153.95,74.53,-17.7,1.77,23.3,7.12,33.4,5.0,19252680704.0,136.67,7.8,0.1045,0.8152,-0.7107,Improving,11.86,0.41,Neutral,3,124.75,1.6,True,129.84,-2.39,False,113.12,12.04,False,1,62.67,85.6,66.75,93.03,77.2,75.23
CCEP,CCEP,Coca-Cola Europacific Partners,코카콜라 유로퍼시픽,음료,코카콜라 유럽·아태 병입·유통,94.62,95.69,94.33,94.57,93.75,94.57,0.87,0.93,-0.05,1.44,1.13,0.25,Long Upper Doji,44.7,110.43,84.39,-14.4,0.63,19.0,4.62,22.9,0.2,41880018944.0,105.91,12.0,-0.2216,-0.1108,-0.1109,Bearish,7.5,0.277,Uptrend,4,98.49,-3.98,False,94.41,0.17,True,92.31,2.45,False,1,74.67,57.6,71.75,66.35,60.8,67.18
CDW,CDW,CDW Corporation,CDW 주식회사,IT 유통·솔루션,기업용 IT 제품·솔루션 유통업체,135.14,137.29,133.59,136.91,135.56,136.91,1.0,-0.31,1.31,2.74,0.28,1.15,Bullish,61.7,187.53,113.48,-27.0,0.66,16.9,6.8,43.0,6.3,17660512256.0,166.2,21.4,3.3498,3.3335,0.0163,Positive,17.67,0.715,Downtrend,2,126.78,7.99,False,131.94,3.77,False,149.32,-8.31,False,0,39.0,70.0,71.0,51.0,64.4,57.49
DDOG,DDOG,Datadog Inc.,데이터독,클라우드 모니터링,클라우드 인프라·앱 모니터링,133.05,137.0,128.0,132.19,133.98,132.19,-1.34,-0.69,-0.65,6.76,2.97,3.15,Long Lower Doji,59.6,199.72,102.16,-33.8,1.58,426.4,12.49,3.3,29.2,46775607296.0,176.95,33.9,3.4308,2.0624,1.3685,Positive,29.75,0.759,Strong Downtrend,1,121.1,9.16,False,134.42,-1.66,True,136.21,-2.95,False,1,30.67,83.2,52.0,22.62,72.0,50.99
EA,EA,Electronic Arts Inc.,일렉트로닉 아츠,게임,EA Sports·FIFA·Madden,202.48,202.48,201.78,202.37,202.67,202.37,-0.15,-0.09,-0.05,0.35,0.0,0.29,Bearish,47.9,204.6,142.41,-1.1,1.11,75.5,8.23,10.0,1.0,50643841024.0,205.62,1.6,0.1456,0.3189,-0.1733,Bearish,1.21,0.215,Neutral,3,201.45,0.46,True,202.23,0.07,True,185.52,9.08,False,2,66.33,60.0,48.25,40.92,53.4,56.03
KHC,KHC,Kraft Heinz Company,크래프트 하인즈,식품,케첩·마카로니치즈 등 포장 식품,22.4,22.74,22.39,22.66,22.42,22.66,1.07,-0.09,1.16,1.56,0.36,0.04,Strong Bullish,53.4,27.61,21.21,-17.9,0.99,,0.64,-12.8,-3.4,26823655424.0,23.97,5.8,-0.1113,-0.1647,0.0534,Bullish,9.03,0.582,Strong Downtrend,0,23.02,-1.56,True,23.38,-3.08,False,24.42,-7.21,False,1,26.67,86.0,47.67,44.06,60.8,51.72
LULU,LULU,Lululemon Athletica Inc.,룰루레몬,의류·스포츠웨어,프리미엄 요가·운동복 브랜드,137.9,139.94,136.92,137.7,138.16,137.7,-0.33,-0.19,-0.15,2.19,1.48,0.57,Long Upper Doji,31.9,335.19,137.7,-58.9,1.12,10.4,3.23,34.0,0.8,16153741312.0,181.08,31.5,-5.8427,-3.5493,-2.2935,Bearish,26.53,0.059,Strong Downtrend,0,164.88,-16.48,False,177.67,-22.5,False,195.81,-29.68,False,0,0.0,52.6,71.75,17.69,57.4,35.89
WBD,WBD,Warner Bros. Discovery Inc.,워너브라더스 디스커버리,미디어·엔터테인먼트,HBO·CNN·Warner Bros.,26.99,27.15,26.88,27.05,27.05,27.05,0.0,-0.22,0.22,1.0,0.37,0.41,Bullish,43.3,29.98,8.37,-9.8,0.69,93.3,1.87,2.1,-5.7,67808083968.0,29.6,9.4,-0.1475,-0.1298,-0.0177,Improving,3.19,0.25,Neutral,3,27.64,-2.13,False,27.18,-0.48,True,20.63,31.12,False,1,62.67,73.0,47.0,56.0,53.2,60.17
SMCI,SMCI,Super Micro Computer Inc.,슈퍼마이크로,AI 서버,AI·데이터센터용 고성능 서버,26.91,27.51,26.35,27.4,26.32,27.4,4.1,2.24,1.82,4.31,0.41,2.08,Bullish Reversal,51.5,60.71,20.53,-54.9,0.69,20.0,2.35,13.2,123.4,16453203968.0,33.2,21.2,0.2854,0.1385,0.1469,Positive,35.19,0.606,Strong Downtrend,0,28.52,-3.93,False,30.46,-10.05,False,39.05,-29.83,False,0,0.0,78.2,77.0,48.7,61.6,48.42
MRNA,MRNA,Moderna Inc.,모더나,바이오·제약,mRNA 기반 백신·치료제,46.21,47.94,45.75,45.94,45.72,45.94,0.48,1.07,-0.58,4.74,3.74,0.41,Bearish Rejection,35.8,57.8,22.36,-20.5,1.1,,2.09,-28.9,-29.8,18219198464.0,41.42,-9.8,-0.8969,0.0528,-0.9497,Bearish,23.1,0.055,Uptrend,4,50.24,-8.56,False,41.37,11.05,False,34.36,33.7,False,0,56.0,50.0,43.33,69.82,56.0,54.04
RIVN,RIVN,Rivian Automotive Inc.,리비안,전기차,전기 픽업트럭·SUV 제조,16.22,16.68,15.88,16.4,16.06,16.4,2.12,1.0,1.11,4.93,1.73,2.1,Bullish,52.2,22.45,11.64,-26.9,1.26,,4.45,-65.0,-25.8,20670935040.0,18.16,10.7,0.2616,0.3133,-0.0517,Bearish,20.32,0.558,Neutral,3,15.62,4.99,False,16.53,-0.79,True,15.09,8.68,False,1,62.67,73.4,37.67,82.48,71.2,64.18
SIRI,SIRI,SiriusXM Holdings Inc.,시리우스XM,위성 라디오·미디어,위성 라디오·팟캐스트 플랫폼,25.66,27.46,25.14,26.94,26.76,26.94,0.67,-4.11,4.99,9.04,2.03,2.03,Bullish,64.2,28.06,18.54,-4.0,1.46,12.1,0.78,7.1,0.2,9066665984.0,26.31,-2.3,1.1103,1.0581,0.0522,Positive,26.22,0.746,Uptrend,4,23.07,16.78,False,21.9,23.01,False,21.91,22.96,False,0,53.0,79.0,70.75,72.69,51.4,65.84
LCID,LCID,Lucid Group Inc.,루시드 그룹,전기차,프리미엄 전기 세단 제조,5.72,6.4,5.68,6.37,5.76,6.37,10.59,-0.69,11.36,12.59,0.52,0.7,Strong Bullish,34.1,31.3,5.76,-79.6,1.01,,2.91,-66.0,122.9,2332709120.0,12.77,100.5,-0.9764,-0.8556,-0.1208,Improving,70.24,0.264,Strong Downtrend,0,9.26,-31.21,False,10.79,-40.96,False,16.51,-61.42,False,0,0.0,74.6,63.33,82.48,62.4,49.93
ZM,ZM,Zoom Video Communications,줌 비디오,화상회의·협업,클라우드 화상회의 플랫폼,95.5,97.8,93.49,97.15,95.76,97.15,1.45,-0.27,1.73,4.51,0.68,2.1,Bullish Reversal,70.8,97.15,69.77,0.0,1.88,15.7,2.93,20.3,5.3,28626888704.0,97.33,0.2,3.6323,2.7961,0.8362,Bullish,22.52,0.976,Uptrend,4,83.85,15.86,False,84.94,14.37,False,82.13,18.29,False,0,53.0,70.6,81.0,78.15,66.4,68.11
ALGN,ALGN,Align Technology Inc.,얼라인 테크놀로지,의료기기,인비절라인 투명 치아교정기,176.1,177.11,167.46,176.01,178.4,176.01,-1.34,-1.29,-0.05,5.48,0.57,4.86,Long Lower Doji,44.1,207.19,124.88,-15.0,1.69,29.5,3.1,10.4,5.3,12605356032.0,206.86,17.5,1.4513,2.7592,-1.3079,Bearish,18.88,0.325,Uptrend,4,180.49,-2.48,False,168.45,4.49,False,163.1,7.92,False,0,63.0,72.6,69.0,50.14,74.6,65.83
OKTA,OKTA,Okta Inc.,옥타,사이버보안·ID 관리,클라우드 ID·접근 관리(IAM),75.13,75.32,72.99,73.65,76.16,73.65,-3.3,-1.35,-1.97,3.1,0.25,0.88,Bearish,46.9,127.3,62.93,-42.1,0.67,56.2,1.87,3.5,11.6,13027796992.0,100.28,36.2,-0.2257,-0.738,0.5124,Positive,29.38,0.497,Strong Downtrend,0,77.31,-4.73,False,82.2,-10.4,False,89.07,-17.31,False,0,7.0,67.6,58.25,0.0,55.2,36.17
MTCH,MTCH,Match Group Inc.,매치 그룹,소셜·데이팅,틴더·OkCupid 등 데이팅 앱,37.01,37.84,36.78,37.42,36.97,37.42,1.22,0.11,1.11,2.86,1.13,0.62,Bullish,73.4,38.09,26.55,-1.8,0.79,15.7,,,2.1,,36.24,-3.2,1.5567,1.3559,0.2009,Positive,24.29,0.83,Neutral,3,32.05,16.76,False,32.06,16.72,False,32.62,14.71,False,0,41.0,54.0,68.5,64.54,53.4,54.52
NCLH,NCLH,Norwegian Cruise Line,노르웨이지안 크루즈,여행·크루즈,크루즈 여행 운항,18.13,18.58,17.97,18.18,17.77,18.18,2.31,2.03,0.28,3.36,2.21,0.88,Long Upper Doji,41.3,26.94,16.03,-32.5,0.91,19.8,3.75,23.3,6.4,8281819648.0,24.61,35.4,-0.5774,-0.4021,-0.1753,Improving,22.28,0.217,Strong Downtrend,0,20.75,-12.39,False,20.79,-12.55,False,21.69,-16.18,False,0,0.0,69.2,76.75,36.17,60.4,44.12
ENPH,ENPH,Enphase Energy Inc.,엔페이즈 에너지,태양광·에너지,마이크로인버터·가정용 에너지,31.58,33.97,31.18,32.96,31.19,32.96,5.67,1.25,4.37,8.83,3.2,1.27,Bullish,42.6,51.67,26.12,-36.2,1.39,32.6,3.97,14.1,-20.6,4344069120.0,41.7,26.5,-1.3398,-1.6415,0.3017,Positive,19.69,0.463,Strong Downtrend,1,40.47,-18.56,False,36.62,-9.99,False,37.25,-11.52,False,0,12.0,84.0,52.75,71.69,72.2,53.12
MDB,MDB,MongoDB Inc.,몽고DB,데이터베이스,클라우드 NoSQL 데이터베이스,258.29,258.49,244.88,250.83,258.29,250.83,-2.89,0.0,-2.89,5.27,0.08,2.3,Bearish,45.7,440.6,171.64,-43.1,1.14,,6.84,-2.5,26.7,20159088640.0,351.1,40.0,-2.264,-4.5748,2.3108,Positive,19.29,0.481,Strong Downtrend,1,281.61,-10.93,False,336.38,-25.43,False,297.75,-15.76,False,0,12.0,70.6,50.0,11.77,58.4,38.86
ARM,ARM,Arm Holdings plc,ARM 홀딩스,반도체 IP,모바일·IoT 프로세서 아키텍처,204.0,215.2,200.04,210.32,201.69,210.32,4.28,1.15,3.1,7.43,2.39,1.94,Bullish,66.5,234.81,104.55,-10.4,0.89,280.4,28.64,11.3,26.3,223359549440.0,170.84,-18.8,18.9759,16.157,2.8189,Positive,62.74,0.816,Uptrend,4,143.74,46.32,False,133.93,57.04,False,141.13,49.03,False,0,56.0,67.0,57.0,97.96,60.0,65.64
PCVX,PCVX,Vaxcyte Inc.,박스사이트,바이오·제약,폐렴구균 백신 개발,57.95,58.32,56.13,57.24,57.32,57.24,-0.14,1.1,-1.23,3.78,0.64,1.92,Bearish,42.0,63.04,29.0,-9.2,1.67,,2.79,-25.6,,8264725504.0,109.0,90.4,0.1622,0.7687,-0.6064,Bearish,10.45,0.002,Uptrend,4,58.08,-1.45,True,52.79,8.43,False,44.07,29.88,False,1,74.67,63.0,50.0,69.82,68.8,65.5
FWONK,FWONK,Formula One Group,포뮬러 원 그룹,스포츠·미디어,F1 레이싱 미디어 권리,85.17,85.98,84.6,85.95,85.09,85.95,1.01,0.09,0.92,1.62,0.04,0.67,Bullish,44.7,108.33,81.42,-20.7,1.41,37.2,2.78,7.7,,21528307712.0,114.19,32.9,-0.0046,0.4939,-0.4985,Bearish,7.96,0.172,Strong Downtrend,0,86.64,-0.8,True,90.34,-4.86,False,95.52,-10.02,False,1,26.67,70.4,59.33,27.07,75.6,49.09
EXPE,EXPE,Expedia Group Inc.,익스피디아,여행·OTA,온라인 여행 예약 플랫폼,251.13,254.72,247.68,248.37,250.57,248.37,-0.88,0.22,-1.1,2.8,1.43,0.27,Bearish Rejection,51.7,300.66,155.39,-17.4,0.57,25.3,23.69,48.7,11.4,30433986560.0,283.09,14.0,4.2375,5.5482,-1.3107,Bearish,24.66,0.522,Neutral,3,232.84,6.67,False,252.01,-1.44,True,223.62,11.07,False,1,62.67,55.0,66.75,23.62,57.8,55.22
APP,APP,Applovin Corporation,앱러빈,모바일 광고·AI,AI 기반 모바일 광고 플랫폼,445.0,449.3,433.59,446.35,443.43,446.35,0.66,0.35,0.3,3.53,0.66,2.56,Long Lower Doji,50.6,733.6,269.31,-39.2,0.55,44.5,70.74,212.9,65.9,150090072064.0,639.36,43.2,6.0261,5.7249,0.3012,Positive,31.41,0.553,Downtrend,2,433.53,2.96,False,524.92,-14.97,False,498.33,-10.43,False,0,31.0,74.2,65.5,48.62,61.8,54.42
