symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
CNC,CNC,Centene Corporation,센텐코퍼레이션,헬스케어,Centene Corporation은 보험이 부족한 가족에게 프로그램과 서비스를 제공하는 관리형 의료 회사로 운영됩니다.,53.48,53.92,52.82,53.69,53.98,53.69,-0.54,-0.93,0.39,2.06,0.43,1.23,Bullish Reversal,85.3,62.92,25.21,-14.7,1.71,,1.24,-26.0,4.2,26511960064.0,51.35,-4.4,3.47,1.6208,1.8492,Bullish,55.41,1.092,Neutral,3,39.27,36.72,False,40.02,34.16,False,38.97,37.77,False,0,44.0,65.6,51.67,53.88,63.0,54.32
CMG,CMG,"Chipotle Mexican Grill, Inc.","치폴레 멕시칸 그릴, Inc.",경기 소비재,"Chipotle Mexican Grill, Inc.는 자회사와 함께 Chipotle Mexican Grill 레스토랑을 소유하고 운영합니다. 그것은",35.1,35.1,33.45,33.99,32.99,33.99,3.03,6.4,-3.16,4.7,0.0,1.54,Strong Bearish,48.6,58.24,29.81,-41.6,2.41,31.2,15.66,47.4,4.9,43690684416.0,43.66,28.4,-0.1368,-0.0152,-0.1216,Improving,11.54,0.42,Strong Downtrend,0,35.1,-3.16,False,35.56,-4.42,False,40.54,-16.16,False,0,7.0,71.6,56.75,52.52,73.0,46.53
SCHW,SCHW,The Charles Schwab Corporation,찰스 슈왑 코퍼레이션,금융 서비스,Charles Schwab Corporation은 자회사와 함께 다음을 보장하는 저축 및 대출 지주 회사로 운영됩니다.,90.35,92.53,89.88,91.64,91.16,91.64,0.53,-0.89,1.43,2.93,0.99,0.52,Bullish,45.9,106.85,80.41,-14.2,0.72,18.2,3.25,19.1,15.8,160572555264.0,115.2,25.7,-1.1417,-0.8892,-0.2525,Improving,13.34,0.359,Strong Downtrend,1,94.68,-3.21,False,96.24,-4.78,False,94.33,-2.85,False,0,27.0,73.0,73.25,60.17,67.2,56.75
CNP,CNP,"CenterPoint Energy, Inc.","센터포인트 에너지, Inc.",유틸리티,"CenterPoint Energy, Inc.는 미국에서 공공 유틸리티 지주 회사로 운영됩니다. 회사는 다음을 통해 운영됩니다.",42.96,43.74,42.86,43.65,42.82,43.65,1.94,0.33,1.61,2.05,0.21,0.23,Strong Bullish,56.6,44.14,34.97,-1.1,1.44,26.8,2.49,9.6,1.9,28554498048.0,46.25,6.0,0.0526,0.0251,0.0275,Bullish,5.04,0.762,Strong Uptrend,5,42.72,2.18,False,40.66,7.35,False,38.99,11.95,False,0,72.0,92.0,63.25,86.59,64.6,76.7
CB,CB,Chubb Limited,처브 리미티드,금융 서비스,Chubb Limited는 전 세계적으로 보험 및 재보험 상품을 제공합니다. 6개 부문으로 운영됩니다. North America Commerci,323.28,328.72,321.69,327.0,325.75,327.0,0.38,-0.76,1.15,2.17,0.53,0.49,Bullish,49.2,341.75,265.21,-4.3,1.16,11.6,1.72,15.4,10.2,126830247936.0,345.26,5.6,0.0736,0.3889,-0.3153,Bearish,3.1,0.354,Uptrend,4,328.66,-0.51,True,315.23,3.73,False,296.99,10.1,False,1,71.67,67.4,77.5,60.17,59.4,68.82
CVX,CVX,Chevron Corporation,쉐브론 코퍼레이션,에너지,Chevron Corporation은 자회사를 통해 미국에서 통합 에너지 및 화학 사업에 참여하고 있습니다.,190.25,194.13,188.5,193.31,192.22,193.31,0.57,-1.02,1.61,2.96,0.43,0.92,Bullish,54.1,211.15,129.66,-8.4,1.04,29.2,2.05,7.2,-8.2,385053949952.0,212.3,9.8,-1.4288,-1.8594,0.4306,Bullish,11.12,0.671,Strong Uptrend,5,190.83,1.3,True,172.88,11.82,False,160.09,20.75,False,1,86.67,82.4,57.0,84.5,59.4,76.62
CIEN,CIEN,Ciena Corporation,시에나 주식회사,기술,"네트워크 기술 회사인 Ciena Corporation은 다양한 네트워크 사업자에게 하드웨어, 소프트웨어 및 서비스를 제공합니다.",487.97,529.89,486.25,527.58,475.39,527.58,10.98,2.65,8.12,8.94,0.47,0.35,Strong Bullish,63.8,527.58,67.16,0.0,1.05,336.0,26.73,8.2,33.1,74598989824.0,378.11,-28.3,27.7967,31.8584,-4.0617,Improving,20.67,0.892,Strong Uptrend,5,391.02,34.92,False,306.74,72.0,False,208.79,152.68,False,0,65.0,68.6,52.0,61.56,58.6,62.14
CHD,CHD,"Church & Dwight Co., Inc.",(주)처치앤드와이트,필수 소비재,"Church & Dwight Co., Inc.는 가정용품, 개인용품 및 특수 제품을 개발, 제조 및 판매합니다. 그것은 오페라",96.61,97.5,96.36,97.06,96.2,97.06,0.89,0.43,0.47,1.18,0.46,0.26,Bullish,55.9,105.26,81.26,-7.8,1.05,32.1,5.74,17.6,3.9,22991095808.0,101.53,4.6,0.0559,-0.3312,0.387,Bullish,6.17,0.861,Neutral,3,97.84,-0.8,True,92.02,5.48,False,92.2,5.27,False,1,62.67,76.4,59.0,58.03,61.6,64.57
CTAS,CTAS,Cintas Corporation,신타스,기업 서비스,유니폼 렌탈·시설 관리,173.7,175.43,173.12,174.71,173.95,174.71,0.44,-0.14,0.58,1.33,0.41,0.33,Bullish,43.7,226.13,165.71,-22.7,0.68,36.9,14.59,41.3,8.9,69899223040.0,212.41,21.6,-1.8413,-2.2906,0.4493,Positive,4.87,0.437,Strong Downtrend,0,185.97,-6.05,False,186.88,-6.51,False,198.38,-11.93,False,0,8.0,75.0,61.75,23.08,64.4,43.4
CI,CI,The Cigna Group,시그나 그룹,헬스케어,Cigna Group은 자회사와 함께 미국에서 보험 및 관련 상품과 서비스를 제공합니다.,293.77,293.14,280.12,290.58,292.32,290.58,-0.6,0.5,-1.09,4.43,-0.21,3.56,Bearish,63.1,332.99,241.71,-12.7,1.36,13.1,1.84,15.1,10.4,76614541312.0,338.29,16.4,4.1033,2.3511,1.7522,Bullish,8.82,1.022,Neutral,3,276.48,5.1,False,273.89,6.09,False,284.96,1.97,True,1,62.67,65.0,77.5,53.88,64.6,65.09
CSCO,CSCO,"Cisco Systems, Inc.","시스코 시스템즈, Inc.",기술,"Cisco Systems, Inc.는 기업의 통찰력을 강화하고 보호하며 통찰력을 얻는 데 도움이 되는 기술을 설계, 개발 및 판매합니다.",89.82,91.67,89.32,91.5,89.57,91.5,2.15,0.28,1.87,2.62,0.19,0.56,Strong Bullish,70.3,91.5,56.43,0.0,1.25,32.9,7.57,23.8,9.7,361415213056.0,89.09,-2.6,2.6818,2.3243,0.3575,Bullish,17.48,0.908,Strong Uptrend,5,81.16,12.74,False,78.53,16.52,False,72.64,25.96,False,0,65.0,71.0,61.75,61.56,58.6,64.69
CINF,CINF,Cincinnati Financial Corporation,신시내티 파이낸셜 코퍼레이션,금융 서비스,Cincinnati Financial Corporation은 미국에서 재산 피해 보험 상품을 제공합니다. 회사가 운영,162.11,164.66,161.59,163.6,163.22,163.6,0.23,-0.68,0.92,1.89,0.65,0.32,Bullish,50.6,171.64,136.09,-4.7,1.12,9.4,1.61,18.7,11.6,25306750976.0,178.5,9.1,0.9946,1.1189,-0.1243,Bearish,6.05,0.48,Strong Uptrend,5,162.87,0.45,True,162.53,0.66,True,156.09,4.81,False,2,90.33,67.4,80.0,60.17,59.4,74.91
C,C,Citigroup Inc.,씨티그룹 주식회사,금융 서비스,다각화된 금융 서비스 지주 회사인 씨티그룹(Citigroup Inc.)은 다양한 금융 상품과 서비스를 제공합니다.,127.7,128.92,126.55,127.98,127.61,127.98,0.29,0.07,0.22,1.86,0.74,0.9,Long Lower Doji,59.5,133.05,66.41,-3.8,0.62,15.8,1.14,7.6,16.9,223877857280.0,142.59,11.4,3.5608,4.1846,-0.6238,Bearish,16.02,0.559,Strong Uptrend,5,117.06,9.33,False,113.74,12.52,False,101.94,25.54,False,0,65.0,63.6,72.5,60.17,56.2,64.55
CFG,CFG,"Citizens Financial Group, Inc.","시민 금융 그룹, Inc.",금융 서비스,"Citizens Financial Group, Inc.는 소매 및 상업 금융 상품을 제공하는 은행 지주 회사로 운영됩니다.",63.82,65.28,63.39,65.05,64.4,65.05,1.01,-0.9,1.93,2.96,0.36,0.67,Strong Bullish,59.6,68.12,35.99,-4.5,0.52,15.4,1.15,7.7,13.8,27712835584.0,72.82,11.9,1.1005,1.2085,-0.1081,Bearish,8.43,0.648,Strong Uptrend,5,62.18,4.62,False,59.79,8.8,False,53.44,21.73,False,0,72.0,68.0,72.5,60.17,56.2,67.75
CME,CME,CME Group Inc.,CME 그룹 주식회사,금융 서비스,CME Group Inc.는 자회사들과 함께 futu에서 선물 및 옵션 거래를 위한 계약 시장을 운영합니다.,286.17,288.77,283.8,287.82,287.27,287.82,0.19,-0.38,0.58,1.74,0.33,0.83,Bullish Reversal,42.7,318.84,251.63,-9.7,0.76,24.6,3.91,15.9,14.4,104294277120.0,306.6,6.5,-4.4214,-4.0333,-0.3881,Improving,12.07,0.341,Uptrend,4,300.13,-4.1,False,284.65,1.11,True,274.05,5.02,False,1,74.67,76.2,69.0,60.17,60.2,70.3
CLX,CLX,The Clorox Company,클로록스 컴퍼니,필수 소비재,Clorox Company는 전 세계적으로 소비자 및 전문가용 제품을 제조 및 판매합니다. 회사는 f를 통해 운영됩니다.,95.22,96.92,95.11,96.44,94.77,96.44,1.76,0.47,1.28,1.9,0.5,0.12,Strong Bullish,38.5,136.16,94.77,-29.2,1.86,15.8,-93.27,987.2,-0.8,11660740608.0,115.47,19.7,-2.8398,-2.6583,-0.1815,Improving,12.9,0.194,Strong Downtrend,1,109.59,-12.0,False,106.09,-9.1,False,112.39,-14.19,False,0,20.0,77.6,68.0,58.03,78.8,55.58
KO,KO,The Coca-Cola Company,코카콜라 회사,필수 소비재,음료 회사인 코카콜라 컴퍼니(The Coca-Cola Company)는 미국에서 다양한 무알콜 음료를 제조 및 판매하고 있습니다.,78.79,79.11,78.32,78.76,78.87,78.76,-0.14,-0.1,-0.04,1.0,0.41,0.56,Long Lower Doji,61.0,81.0,64.77,-2.8,0.76,24.8,10.08,43.4,12.1,338904285184.0,85.15,8.1,0.3544,-0.0163,0.3707,Bullish,6.84,0.927,Strong Uptrend,5,77.16,2.07,False,73.81,6.71,False,70.83,11.2,False,0,72.0,67.6,66.75,58.03,57.2,66.27
CTSH,CTSH,Cognizant Technology Solutions Corporation,인지 기술 솔루션 회사,기술,"전문 서비스 회사인 Cognizant Technology Solutions Corporation은 컨설팅 및 기술을 제공하며,",54.54,54.54,52.33,52.9,54.7,52.9,-3.29,-0.29,-3.01,4.05,0.0,1.05,Strong Bearish,26.8,86.26,52.9,-38.7,1.41,11.5,1.66,14.9,5.8,25021700096.0,79.79,50.8,-2.1917,-1.6964,-0.4953,Bearish,20.41,0.014,Strong Downtrend,0,62.64,-15.55,False,71.45,-25.96,False,71.95,-26.48,False,0,0.0,49.0,77.5,61.56,58.4,42.82
CMS,CMS,CMS Energy Corporation,CMS 에너지 공사,유틸리티,CMS Energy Corporation은 주로 미시간에서 에너지 회사로 운영됩니다. 회사는 세 가지 부문을 통해 운영됩니다.,75.11,76.85,75.08,76.74,74.73,76.74,2.69,0.51,2.17,2.36,0.15,0.04,Strong Bullish,49.9,79.94,67.06,-4.0,0.9,21.2,2.56,10.4,11.6,23706490880.0,82.0,6.9,-0.3284,-0.0785,-0.2499,Improving,7.73,0.388,Strong Uptrend,5,76.51,0.3,True,73.79,4.0,False,72.12,6.41,False,1,83.67,79.6,73.25,86.59,63.4,78.98
COHR,COHR,Coherent Corp.,코히런트 주식회사,기술,"Coherent Corp.는 엔지니어링 재료, 광전자 부품 및 장치, 레이저를 개발, 제조 및 판매합니다.",310.0,321.14,301.18,319.71,304.93,319.71,4.85,1.66,3.13,6.44,0.46,2.85,Bullish,56.9,350.47,64.32,-8.8,1.09,316.5,7.02,3.2,17.5,59939823616.0,313.5,-1.9,15.6557,19.1649,-3.5092,Bearish,39.53,0.576,Strong Uptrend,5,267.55,19.5,False,223.64,42.96,False,161.69,97.73,False,0,68.0,67.4,48.25,61.56,58.6,61.99
COIN,COIN,"Coinbase Global, Inc.","코인베이스 글로벌, Inc.",금융 서비스,"Coinbase Global, Inc.는 미국 및 국제적으로 암호화폐 자산을 위한 플랫폼을 운영합니다. 프림을 제공합니다",181.6,189.56,179.91,187.77,181.73,187.77,3.32,-0.07,3.4,5.31,0.99,0.93,Bullish,48.7,419.78,141.09,-55.3,0.77,42.2,3.4,10.1,-22.2,49585393664.0,241.8,28.8,2.1977,2.806,-0.6083,Bearish,29.32,0.49,Strong Downtrend,1,182.5,2.89,False,216.25,-13.17,False,270.95,-30.7,False,0,11.0,64.4,52.75,60.17,59.2,44.9
CMCSA,CMCSA,Comcast Corporation,컴캐스트 주식회사,커뮤니케이션 서비스,Comcast Corporation은 전 세계적으로 미디어 및 기술 회사로 운영되고 있습니다. 회사는 Residential Conne을 통해 운영됩니다.,26.72,27.35,26.72,27.04,26.76,27.04,1.05,-0.15,1.2,2.36,1.16,0.0,Bullish,40.9,32.62,24.23,-17.1,1.46,5.3,1.1,20.9,5.3,96593068032.0,33.07,22.3,-0.3726,-0.1877,-0.185,Bearish,15.98,0.207,Neutral,3,29.58,-8.59,False,28.06,-3.64,False,28.96,-6.63,False,0,51.0,73.4,83.5,60.0,67.6,66.11
FIX,FIX,"Comfort Systems USA, Inc.","컴포트 시스템 USA, Inc.",산업재,"Comfort Systems USA, Inc.는 자회사와 함께 기계 및 전기 설치, 개조,",1749.12,1855.43,1750.0,1840.25,1724.14,1840.25,6.73,1.45,5.21,6.03,0.87,-0.05,Strong Bullish,69.0,1840.25,396.43,0.0,1.08,53.1,100.26,53.3,1.0,64781258752.0,1991.2,8.2,93.0939,84.6937,8.4001,Bullish,29.18,0.917,Strong Uptrend,5,1458.57,26.17,False,1231.99,49.37,False,953.27,93.05,False,0,65.0,65.0,51.75,72.95,66.6,63.7
CAG,CAG,"Conagra Brands, Inc.","코나그라 브랜드, Inc.",필수 소비재,"Conagra Brands, Inc.는 자회사와 함께 주로 소비재 식품 회사로 운영됩니다.",13.87,14.35,13.86,14.35,14.23,14.35,0.84,-2.53,3.46,3.53,0.0,0.07,Strong Bullish,36.8,23.32,14.09,-38.5,1.09,,0.84,-0.5,-1.9,6865573376.0,16.22,13.0,-0.5174,-0.5656,0.0482,Bullish,15.67,0.32,Strong Downtrend,0,16.75,-14.33,False,16.92,-15.19,False,17.86,-19.65,False,0,0.0,81.0,47.67,58.03,58.6,44.35
COP,COP,ConocoPhillips,코노코필립스,에너지,"ConocoPhillips는 원유, 역청, 천연가스, 액화천연가스(L)를 탐색, 생산, 운송 및 판매합니다.",124.54,128.09,123.79,125.78,128.25,125.78,-1.93,-2.89,1.0,3.45,1.85,0.6,Bullish,54.7,133.8,82.47,-6.0,1.35,19.8,2.39,12.4,-6.8,153307332608.0,140.12,11.4,0.5047,0.2064,0.2984,Bullish,14.62,0.627,Strong Uptrend,5,119.52,5.24,False,106.3,18.33,False,98.29,27.97,False,0,68.0,88.4,66.25,84.5,56.4,74.06
CL,CL,Colgate-Palmolive Company,Colgate-Palmolive 회사,필수 소비재,Colgate-Palmolive Company는 자회사와 함께 미국에서 소비재를 제조 및 판매합니다.,84.86,85.79,84.66,85.36,84.49,85.36,1.03,0.44,0.59,1.33,0.51,0.24,Bullish,51.6,98.53,74.06,-13.4,1.45,32.5,1274.03,497.5,5.8,68484489216.0,95.37,11.7,-0.5159,-0.9568,0.4408,Bullish,5.21,0.813,Uptrend,4,88.84,-3.92,False,84.34,1.21,True,83.81,1.85,True,2,81.33,82.4,61.75,58.03,69.2,72.97
CEG,CEG,Constellation Energy Corp.,컨스텔레이션 에너지,원자력·전력,미국 최대 원자력 발전 운영,301.86,313.49,301.0,313.0,297.0,313.0,5.39,1.64,3.69,4.14,0.16,0.28,Strong Bullish,57.6,402.95,222.31,-22.3,0.71,42.3,6.73,16.4,12.9,113398226944.0,370.58,18.4,2.9676,0.1946,2.773,Bullish,17.94,0.901,Strong Downtrend,1,296.41,5.6,False,317.77,-1.5,True,323.03,-3.1,False,1,38.67,77.0,58.25,69.73,71.6,60.12
STZ,STZ,"Constellation Brands, Inc.","별자리 브랜드, Inc.",필수 소비재,"Constellation Brands, Inc.는 자회사와 함께 맥주, 와인 및 증류주를 생산, 수입, 시장 및 판매합니다.",151.56,157.63,151.25,156.58,150.4,156.58,4.11,0.77,3.31,4.21,0.69,0.2,Strong Bullish,51.7,190.45,125.98,-17.8,0.77,16.3,3.35,22.6,-11.3,26966939648.0,177.55,13.4,0.2383,1.0687,-0.8304,Improving,12.55,0.462,Uptrend,4,154.78,1.16,True,148.07,5.75,False,151.21,3.55,False,1,74.67,76.6,65.5,58.03,68.0,70.16
CPRT,CPRT,Copart Inc.,코파트,자동차 경매,폐차·중고차 온라인 경매 플랫폼,33.16,33.44,32.88,33.11,33.33,33.11,-0.66,-0.51,-0.15,1.69,0.84,0.69,Long Upper Doji,42.5,63.84,32.43,-48.1,0.91,20.8,3.26,17.1,-3.6,31895142400.0,42.67,28.9,-0.262,-0.3554,0.0934,Positive,3.57,0.341,Strong Downtrend,0,35.16,-5.83,False,37.48,-11.66,False,42.57,-22.22,False,0,0.0,71.2,57.75,15.38,58.8,37.54
ED,ED,"Consolidated Edison, Inc.","통합 에디슨, Inc.",유틸리티,"Consolidated Edison, Inc.는 자회사를 통해 규제 대상 전기, 가스 및 증기 공급 사업에 종사합니다.",109.04,111.57,108.06,111.49,108.88,111.49,2.4,0.15,2.25,3.22,0.07,0.9,Strong Bullish,52.8,115.46,94.04,-3.4,0.93,19.8,1.66,8.8,8.9,41075286016.0,111.56,0.1,-0.6296,-0.5471,-0.0824,Improving,8.59,0.524,Strong Uptrend,5,111.3,0.17,True,105.35,5.83,False,102.02,9.28,False,1,83.67,79.6,72.5,86.59,60.4,78.53
COO,COO,"The Cooper Companies, Inc.","쿠퍼 컴퍼니즈, Inc.",헬스케어,"Cooper Companies, Inc.는 자회사와 함께 콘택트렌즈 착용자를 개발, 제조 및 판매합니다. 목",61.53,63.38,61.25,62.9,61.34,62.9,2.54,0.31,2.23,3.46,0.78,0.46,Bullish,28.4,84.44,61.34,-25.5,1.16,31.3,1.47,4.9,6.2,12272696320.0,91.07,44.8,-2.7279,-2.2018,-0.5261,Improving,20.01,0.117,Strong Downtrend,1,74.32,-15.37,False,76.74,-18.03,False,74.07,-15.08,False,0,20.0,62.0,63.25,53.88,77.6,49.99
COST,COST,Costco Wholesale Corp.,코스트코,유통·소매,창고형 멤버십 할인마트,998.99,1017.64,996.32,1014.53,998.67,1014.53,1.59,0.03,1.56,2.13,0.31,0.27,Strong Bullish,56.9,1052.46,848.84,-3.6,1.02,52.6,27.22,29.6,21.5,450098823168.0,1072.16,5.7,3.0494,2.7659,0.2835,Bullish,6.1,0.678,Uptrend,4,996.02,1.86,True,952.36,6.53,False,957.03,6.01,False,1,71.67,86.0,60.5,73.94,64.6,72.65
CTVA,CTVA,"Corteva, Inc.","코르테바, Inc.",원자재,"Corteva, Inc.는 농업 사업을 운영하고 있습니다. 이 회사는 종자 보호와 작물 보호라는 두 가지 부문을 통해 운영됩니다.",79.3,81.39,78.78,81.01,79.37,81.01,2.07,-0.09,2.16,3.29,0.48,0.66,Strong Bullish,52.2,85.46,60.7,-5.2,0.67,46.3,2.26,5.0,-1.7,54386589696.0,86.67,7.0,-0.2644,0.0792,-0.3436,Improving,10.66,0.422,Strong Uptrend,5,79.21,2.27,False,73.36,10.43,False,71.54,13.24,False,0,75.0,76.6,52.0,75.55,58.2,69.2
CSGP,CSGP,"CoStar Group, Inc.",코스타그룹(주),부동산·리츠,"CoStar Group, Inc.는 부동산 및 관련 비즈니스에 정보, 분석 및 온라인 마켓플레이스 서비스를 제공합니다.",33.68,34.74,33.33,34.61,34.14,34.61,1.38,-1.35,2.76,4.19,0.39,1.04,Strong Bullish,29.5,96.83,34.14,-64.3,0.91,494.4,1.74,0.1,26.9,14668507136.0,51.61,49.1,-1.9645,-1.812,-0.1525,Bearish,20.44,0.067,Strong Downtrend,0,43.1,-19.7,False,54.4,-36.38,False,68.78,-49.68,False,0,0.0,57.0,62.0,66.82,57.2,42.39
CRWD,CRWD,CrowdStrike Holdings Inc.,크라우드스트라이크,사이버보안,클라우드 기반 엔드포인트 보안,447.26,450.01,432.55,445.75,452.38,445.75,-1.47,-1.13,-0.34,3.9,0.61,2.95,Long Lower Doji,56.9,557.53,350.25,-20.0,0.73,,25.5,-4.1,23.3,113048485888.0,491.72,10.3,12.2014,9.1367,3.0647,Positive,23.73,0.692,Strong Downtrend,1,412.22,8.13,False,450.43,-1.04,True,461.05,-3.32,False,1,38.67,74.2,50.0,28.85,61.8,50.66
CTRA,CTRA,Coterra Energy Inc.,코테라에너지(주),에너지,"독립 석유 및 가스 회사인 Coterra Energy Inc.는 석유 탐사, 개발 및 생산에 종사하고 있으며,",35.0,35.99,34.75,35.91,35.68,35.91,0.64,-1.91,2.6,3.54,0.23,0.71,Strong Bullish,67.1,36.31,21.85,-1.1,0.83,16.0,1.84,12.3,23.4,27268495360.0,37.43,4.2,0.5062,0.1906,0.3156,Bullish,17.32,0.944,Strong Uptrend,5,32.42,10.76,False,29.28,22.64,False,26.58,35.1,False,0,65.0,75.0,81.25,84.5,53.2,72.5
GLW,GLW,Corning Incorporated,코닝 법인,기술,"Corning Incorporated는 광통신, 디스플레이, 특수 소재, 자동차, 생명과학 버스 사업을 운영하고 있습니다.",155.82,165.0,149.15,164.24,151.9,164.24,8.12,2.58,5.4,10.17,0.49,4.28,Bullish,55.0,175.89,43.72,-6.6,1.03,79.0,11.92,16.7,20.0,148965687296.0,162.6,-1.0,4.9668,7.1026,-2.1358,Improving,22.38,0.509,Strong Uptrend,5,144.63,13.56,False,116.95,40.44,False,91.26,79.97,False,0,68.0,76.0,57.0,61.56,58.6,65.89
CRH,CRH,CRH plc,CRH PLC,원자재,"CRH plc는 자회사와 함께 아일랜드, 미국, 미국에 건축 자재 솔루션을 제공합니다.",115.26,119.27,115.03,118.42,113.44,118.42,4.39,1.6,2.74,3.68,0.74,0.2,Strong Bullish,59.2,130.92,87.84,-9.5,1.33,21.5,3.3,15.7,6.2,79128281088.0,142.76,20.6,1.7913,1.8081,-0.0168,Improving,14.8,0.712,Downtrend,2,113.64,4.21,False,117.34,0.92,True,110.99,6.69,False,1,50.67,85.6,69.0,75.55,70.2,68.75
CPAY,CPAY,"Corpay, Inc.",주식회사 코페이,기술,"Corpay, Inc.는 기업과 소비자가 비용을 관리하고 지불할 수 있도록 돕는 결제 회사로 운영됩니다.
그것은 열려있다",302.79,307.83,299.12,306.47,306.98,306.47,-0.17,-1.36,1.22,2.88,0.45,1.21,Bullish,44.1,356.38,255.0,-14.0,0.65,20.4,5.39,29.1,20.7,20267470848.0,381.77,24.6,0.9174,2.5369,-1.6195,Bearish,16.89,0.349,Downtrend,2,318.35,-3.73,False,311.71,-1.68,True,312.68,-1.99,True,2,57.33,64.4,76.25,61.56,61.4,63.92
CCI,CCI,Crown Castle Inc.,크라운 캐슬 주식회사,부동산·리츠,"Crown Castle Inc.는 약 40,000개의 셀 타워와 약 90,000 경로 마일의 fib를 소유, 운영 및 임대합니다.",85.89,88.93,85.67,88.78,85.87,88.78,3.39,0.02,3.36,3.8,0.17,0.26,Strong Bullish,57.6,109.95,76.96,-19.3,1.01,37.5,-20.16,,-4.8,38740692992.0,98.72,11.2,0.5781,0.4665,0.1116,Bullish,6.0,0.981,Downtrend,2,85.35,4.02,False,86.18,3.02,False,91.33,-2.79,False,0,39.0,80.0,37.5,66.82,71.2,56.34
CSX,CSX,CSX Corporation,씨에스엑스코퍼레이션,철도·물류,미국 동부 화물 철도 운영,44.88,45.54,44.77,45.43,44.68,45.43,1.68,0.45,1.23,1.72,0.25,0.25,Strong Bullish,66.7,46.18,27.65,-1.6,0.98,27.9,6.22,23.7,1.7,84415250432.0,45.54,0.2,1.223,1.0595,0.1635,Positive,14.26,0.84,Strong Uptrend,5,41.55,9.34,False,38.71,17.36,False,36.17,25.6,False,0,65.0,70.6,61.75,91.76,58.4,69.1
DDOG,DDOG,Datadog Inc.,데이터독,클라우드 모니터링,클라우드 인프라·앱 모니터링,133.05,137.0,128.0,132.19,133.98,132.19,-1.34,-0.69,-0.65,6.76,2.97,3.15,Long Lower Doji,59.6,199.72,102.16,-33.8,1.58,426.4,12.49,3.3,29.2,46775607296.0,176.95,33.9,3.4308,2.0624,1.3685,Positive,29.75,0.759,Strong Downtrend,1,121.1,9.16,False,134.42,-1.66,True,136.21,-2.95,False,1,30.67,83.2,52.0,22.62,72.0,50.99
CVS,CVS,CVS Health Corporation,CVS 건강 공사,헬스케어,CVS Health Corporation은 미국에서 건강 솔루션을 제공합니다. 회사는 의료 혜택을 통해 운영됩니다.,83.83,83.83,82.33,83.29,83.9,83.29,-0.73,-0.08,-0.64,1.79,0.0,1.15,Bearish,67.8,83.9,57.3,-0.7,1.07,59.9,1.41,2.3,8.4,106744823808.0,96.58,16.0,1.8535,1.0799,0.7736,Bullish,14.77,1.001,Downtrend,2,75.93,9.69,False,76.69,8.61,False,72.35,15.12,False,0,29.0,59.0,58.25,53.88,60.0,49.18
DHR,DHR,Danaher Corporation,다나허 주식회사,헬스케어,"Danaher Corporation은 전문, 의료, 연구 및 산업 제품과 서비스를 설계, 제조 및 판매합니다.",178.8,180.26,176.75,178.95,178.8,178.95,0.08,0.0,0.08,1.96,0.73,1.15,Long Lower Doji,35.8,241.54,177.25,-25.9,1.12,34.6,2.39,7.1,3.7,126655553536.0,250.14,39.8,-4.3218,-3.141,-1.1808,Improving,15.99,0.165,Strong Downtrend,1,197.01,-9.17,False,212.11,-15.63,False,206.04,-13.15,False,0,20.0,67.2,58.25,53.88,70.4,49.57
DVA,DVA,DaVita Inc.,다비타(주),헬스케어,DaVita Inc.는 미국에서 만성 신부전으로 고통받는 환자에게 신장 투석 서비스를 제공합니다. 티,151.4,155.14,149.61,155.14,151.99,155.14,2.07,-0.39,2.47,3.65,0.0,1.18,Strong Bullish,58.5,156.76,103.87,-1.0,0.9,16.3,-16.33,64.8,9.9,10230605824.0,151.71,-2.2,0.8742,0.5829,0.2913,Bullish,6.91,0.986,Uptrend,4,150.16,3.32,False,132.67,16.94,False,134.0,15.78,False,0,60.0,80.0,83.0,53.88,50.2,67.7
DRI,DRI,"Darden Restaurants, Inc.","다든 레스토랑, Inc.",경기 소비재,"Darden Restaurant, Inc.는 자회사와 함께 미국에서 풀 서비스 레스토랑을 소유 및 운영하고 있습니다.",198.2,201.07,197.01,200.56,196.29,200.56,2.18,0.97,1.19,2.05,0.26,0.6,Bullish,53.0,219.08,166.67,-8.5,0.43,21.2,10.93,51.5,5.9,22971140096.0,225.48,12.4,0.1077,-0.2654,0.3731,Bullish,7.31,0.741,Downtrend,2,202.59,-1.0,True,194.19,3.28,False,196.59,2.02,False,1,50.67,79.4,66.75,52.52,63.4,62.62
