symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
030200.KS,030200,KT Corporation,KT,통신,"유선·무선통신, IPTV, 클라우드",60100.0,61000.0,60100.0,60900.0,60500.0,60900.0,0.66,-0.66,1.33,1.5,0.17,0.0,Strong Bullish,47.3,68289.0,47501.0,-10.8,0.61,,,9.8,4.1,14665478307840.0,72026.0,18.3,127.497,442.4338,-314.9368,Improving,9.82,0.348,Uptrend,4,60988.0,-0.14,True,56324.0,8.12,False,53856.0,13.08,False,1,74.67,76.6,56.5,69.27,64.4,69.68
047810.KS,047810,Korea Aerospace Industries,한국항공우주,항공우주·방산,국산 전투기(KF-21)·헬기 제조,166700.0,171600.0,163400.0,169000.0,166300.0,169000.0,1.62,0.24,1.38,4.92,1.56,1.98,Bullish,39.9,201420.0,80169.0,-16.1,1.46,,,10.3,34.0,16473292537856.0,188905.0,11.8,-3506.9719,-621.0156,-2885.9563,Improving,21.87,0.127,Uptrend,4,179338.0,-5.76,False,151660.0,11.43,False,122958.0,37.45,False,0,56.0,74.0,84.0,79.34,69.2,70.92
086280.KS,086280,"Hyundai Glovis Co., Ltd.",현대글로비스,산업재,현대글로비스 (KOSPI200),239000.0,241500.0,227000.0,227000.0,238500.0,227000.0,-4.82,0.21,-5.02,6.07,1.05,0.0,Strong Bearish,50.5,283222.0,102759.0,-19.9,1.49,,,17.3,8.2,17024999751680.0,298400.0,31.5,2366.079,959.8602,1406.2188,Positive,16.78,0.601,Neutral,3,231934.0,-2.13,False,211051.0,7.56,False,178999.0,26.82,False,0,51.0,73.6,76.5,74.2,63.8,66.51
047040.KS,047040,Daewoo Engineering & Construction,대우건설,건설,주택·토목·플랜트 중심 종합건설사,36450.0,36450.0,34800.0,35000.0,36900.0,35000.0,-5.15,-1.22,-3.98,4.53,0.0,0.55,Strong Bearish,74.1,37150.0,3245.0,-5.8,0.25,,,-23.5,-35.2,14381000687616.0,12014.0,-65.7,5218.7427,4807.8586,410.8841,Positive,92.72,0.778,Strong Uptrend,5,16467.0,112.55,False,10165.0,244.32,False,7039.0,397.23,False,0,68.0,49.6,27.5,38.16,41.6,48.18
003550.KS,003550,LG Corporation,LG,지주사,LG그룹 지주회사,98200.0,102700.0,98200.0,99100.0,98300.0,99100.0,0.81,-0.1,0.92,4.58,3.67,0.0,Bullish,63.5,105159.0,60722.0,-5.8,1.62,,,3.4,-14.6,15281536630784.0,107000.0,8.0,2340.5488,1756.2148,584.3341,Positive,15.29,0.888,Strong Uptrend,5,91803.0,7.95,False,86658.0,14.36,False,80097.0,23.72,False,0,68.0,73.0,44.0,78.81,65.4,65.81
071050.KS,071050,"Korea Investment Holdings Co., Ltd.",한국금융지주,금융 서비스,한국금융지주 (KOSPI200),250500.0,253000.0,239500.0,240000.0,249000.0,240000.0,-3.61,0.6,-4.19,5.39,1.0,0.2,Strong Bearish,47.5,283086.0,68134.0,-15.2,1.2,,,18.5,-3.2,14015223824384.0,301667.0,25.7,6908.2868,8364.26,-1455.9733,Bearish,27.08,0.401,Strong Uptrend,5,234716.0,2.25,False,199675.0,20.2,False,166115.0,44.48,False,0,75.0,63.0,54.0,58.99,63.8,64.28
047050.KS,047050,포스코인터내셔널,포스코인터내셔널,상사·무역,포스코인터내셔널 (KOSPI200),84800.0,88000.0,83100.0,87300.0,84900.0,87300.0,2.83,-0.12,2.95,5.78,0.83,2.0,Bullish,69.0,87300.0,44535.0,0.0,1.64,,,9.3,,14879803047936.0,87000.0,-0.3,2895.5591,1922.8586,972.7005,Bullish,24.16,0.973,Strong Uptrend,5,73426.0,18.9,False,63505.0,37.47,False,56365.0,54.88,False,0,65.0,67.4,58.0,99.81,59.4,68.86
011070.KS,011070,"LG Innotek Co., Ltd.",LG이노텍,기술,LG이노텍 (KOSPI200),589000.0,600000.0,568000.0,573000.0,592000.0,573000.0,-3.21,-0.51,-2.72,5.43,1.87,0.85,Bearish,79.1,592000.0,136793.0,-3.2,0.94,,,6.1,14.8,13559763304448.0,521400.0,-9.0,69884.5748,53306.0434,16578.5314,Positive,86.66,0.884,Strong Uptrend,5,324348.0,76.66,False,294030.0,94.88,False,229956.0,149.18,False,0,65.0,49.6,66.5,58.54,41.6,58.14
259960.KS,259960,"KRAFTON, Inc.",크래프톤,커뮤니케이션 서비스,크래프톤 (KOSPI200),278000.0,290000.0,259000.0,265000.0,277500.0,265000.0,-4.5,0.18,-4.68,11.15,4.32,2.16,Bearish,55.3,382749.0,211000.0,-30.8,3.31,,,10.5,48.9,11612623732736.0,352826.0,33.1,8855.9915,6925.0226,1930.969,Positive,26.26,0.659,Downtrend,2,246244.0,7.62,False,246792.0,7.38,False,289858.0,-8.58,False,0,24.0,76.6,84.0,32.66,64.4,54.49
018260.KS,018260,Samsung SDS,삼성에스디에스,IT서비스,삼성그룹 IT서비스·물류 BPO,170700.0,170800.0,166000.0,166200.0,170200.0,166200.0,-2.35,0.29,-2.64,2.81,0.06,0.12,Strong Bearish,48.9,195000.0,114027.0,-14.8,0.79,,,6.6,-3.9,12855600480256.0,212500.0,27.9,2960.3662,3229.344,-268.9778,Bearish,33.77,0.498,Downtrend,2,165993.0,0.12,True,168630.0,-1.44,True,161822.0,2.71,False,2,57.33,54.0,44.0,27.55,60.6,49.69
307950.KS,307950,Hyundai Autoever Corporation,현대오토에버,기술,현대오토에버 (KOSPI200),484000.0,484000.0,450000.0,450500.0,474000.0,450500.0,-4.96,2.11,-6.92,7.02,0.0,0.1,Strong Bearish,56.7,502524.0,117222.0,-10.4,1.17,,,10.4,14.1,12354113765376.0,489333.0,8.6,15097.6654,9709.8097,5387.8557,Positive,29.94,0.734,Uptrend,4,419365.0,7.42,False,363964.0,23.78,False,260667.0,72.83,False,0,56.0,67.6,76.5,58.54,57.4,63.52
010950.KS,010950,S-Oil,S-Oil,정유,"국내 3위 정유, 아람코 계열",133700.0,137500.0,132100.0,134500.0,134300.0,134500.0,0.15,-0.45,0.6,4.04,2.24,1.2,Bullish,66.8,140862.0,50443.0,-4.5,1.44,,,2.0,-1.4,15658576248832.0,123056.0,-8.5,3712.7737,2178.631,1534.1426,Bullish,20.25,1.148,Strong Uptrend,5,113794.0,18.2,False,99463.0,35.23,False,80232.0,67.64,False,0,65.0,72.4,44.0,81.05,51.4,63.7
443060.KS,443060,HDHMS,HD현대마린솔루션,산업재,HD현대마린솔루션 (KOSPI200),266000.0,269500.0,259000.0,265500.0,268500.0,265500.0,-1.12,-0.93,-0.19,3.95,1.32,2.44,Long Lower Doji,73.0,280500.0,150142.0,-5.3,0.68,,,33.7,11.4,11902719623168.0,307778.0,15.9,23881.2349,16119.4263,7761.8086,Positive,72.97,0.851,Downtrend,2,187233.0,41.8,False,191126.0,38.91,False,194720.0,36.35,False,0,32.0,53.2,83.5,74.2,60.8,56.81
006260.KS,006260,LS,LS,산업재,LS (KOSPI200),422000.0,473000.0,421500.0,453000.0,418500.0,453000.0,8.24,0.84,7.35,12.2,4.74,0.12,Bullish,78.1,453000.0,117593.0,0.0,1.91,,,6.7,,12563911802880.0,343571.0,-24.2,40951.3504,29974.5463,10976.8041,Bullish,68.67,0.996,Strong Uptrend,5,282107.0,60.58,False,240528.0,88.34,False,207234.0,118.59,False,0,65.0,67.4,58.0,74.2,64.6,65.54
005940.KS,005940,"NH Investment & Securities Co., Ltd.",NH투자증권,금융 서비스,NH투자증권 (KOSPI200),34600.0,34800.0,33500.0,33650.0,34600.0,33650.0,-2.75,0.0,-2.75,3.76,0.58,0.43,Strong Bearish,49.7,37712.0,12660.0,-10.8,0.91,,,,184.9,12625995890688.0,38417.0,14.2,814.4665,1017.5281,-203.0616,Bearish,20.87,0.433,Strong Uptrend,5,31940.0,5.35,False,26374.0,27.59,False,22530.0,49.36,False,0,68.0,57.0,90.0,58.99,54.2,66.92
323410.KS,323410,KakaoBank Corp.,카카오뱅크,금융 서비스,카카오뱅크 (KOSPI200),24450.0,24700.0,24200.0,24350.0,24550.0,24350.0,-0.81,-0.41,-0.41,2.04,1.02,0.61,Bearish Rejection,45.1,36392.0,20655.0,-33.1,1.38,,,7.2,8.9,11601755242496.0,27675.0,13.7,45.4029,121.1551,-75.7521,Bearish,10.05,0.305,Neutral,3,25068.0,-2.86,False,23269.0,4.65,False,24404.0,-0.22,True,1,54.67,64.0,66.5,58.99,55.6,60.11
039490.KS,039490,"Kiwoom Securities Co., Ltd.",키움증권,금융 서비스,키움증권 (KOSPI200),426000.0,431000.0,396000.0,398000.0,423500.0,398000.0,-6.02,0.59,-6.57,8.22,1.17,0.47,Strong Bearish,38.5,495500.0,112300.0,-19.7,2.61,,,18.1,68.7,10305467842560.0,551000.0,38.4,-1460.4232,3719.5702,-5179.9934,Bearish,18.72,-0.049,Uptrend,4,441058.0,-9.76,False,368734.0,7.94,False,289519.0,37.47,False,0,56.0,47.0,84.0,58.99,69.8,61.18
005830.KS,005830,"DB Insurance Co., Ltd.",DB손해보험,금융 서비스,DB손해보험 (KOSPI200),170700.0,171500.0,166500.0,167600.0,172200.0,167600.0,-2.67,-0.87,-1.82,2.93,0.47,0.64,Bearish,47.2,197478.0,81202.0,-15.1,0.84,,,17.6,10.6,10163845070848.0,218529.0,30.4,672.146,635.7051,36.441,Positive,10.47,0.421,Uptrend,4,171111.0,-2.05,False,146866.0,14.12,False,133625.0,25.43,False,0,63.0,70.6,76.5,58.99,60.6,66.76
352820.KS,352820,HYBE Co.,하이브,엔터테인먼트,BTS 소속 K-POP 최대 기획사,271000.0,278000.0,260000.0,263000.0,252500.0,263000.0,4.16,7.33,-2.95,6.64,2.58,1.11,Bearish,44.9,403928.0,226679.0,-34.9,2.25,,,-7.2,-1.4,11194309017600.0,416077.0,58.2,-14399.525,-18243.4016,3843.8766,Bullish,12.02,0.736,Downtrend,2,319873.0,-17.78,False,319419.0,-17.66,False,301594.0,-12.8,False,0,24.0,81.0,27.5,73.12,73.0,51.22
028050.KS,028050,"Samsung E&A Co., Ltd.",삼성E&A,산업재,삼성E&A (KOSPI200),53700.0,54100.0,52700.0,53100.0,54300.0,53100.0,-2.21,-1.1,-1.12,2.61,0.74,0.74,Bearish,63.6,56300.0,18240.0,-5.7,0.36,,,,8.1,10407600193536.0,55300.0,4.1,4085.6287,4222.8241,-137.1954,Bearish,26.49,0.682,Strong Uptrend,5,39382.0,34.83,False,32301.0,64.39,False,28466.0,86.54,False,0,68.0,52.0,75.0,74.2,46.6,64.19
007660.KS,007660,"ISU Petasys Co., Ltd.",이수페타시스,기술,이수페타시스 (KOSPI200),151700.0,156200.0,147600.0,150300.0,146000.0,150300.0,2.95,3.9,-0.92,5.67,2.97,1.78,Bearish Rejection,62.3,161400.0,31786.0,-6.9,1.0,,,29.6,31.8,11033405030400.0,175000.0,16.4,10289.8588,8215.9853,2073.8735,Positive,56.52,0.768,Uptrend,4,118420.0,26.92,False,120938.0,24.28,False,91472.0,64.31,False,0,56.0,63.6,91.0,58.54,61.6,65.84
016360.KS,016360,Samsung Securities,삼성증권,증권,삼성그룹 계열 대형 증권사,109500.0,110500.0,107200.0,107500.0,108700.0,107500.0,-1.1,0.74,-1.83,3.01,0.91,0.27,Bearish,53.3,114500.0,42320.0,-6.1,1.12,,,13.1,28.6,9599749980160.0,122667.0,14.1,3076.8974,3413.2655,-336.3681,Bearish,21.74,0.52,Strong Uptrend,5,100805.0,6.64,False,89197.0,20.52,False,77570.0,38.58,False,0,68.0,60.0,84.0,61.17,56.4,67.02
003230.KS,003230,"Samyang Foods Co., Ltd.",삼양식품,필수 소비재,삼양식품 (KOSPI200),1310000.0,1374000.0,1300000.0,1341000.0,1314000.0,1341000.0,2.05,-0.3,2.37,5.65,2.52,0.76,Bullish,58.9,1626590.0,922642.0,-17.6,1.36,,,37.0,33.2,10001349345280.0,1824895.0,36.1,36452.2238,40921.6152,-4469.3914,Improving,21.75,0.685,Downtrend,2,1192413.0,12.46,False,1233496.0,8.72,False,1292192.0,3.78,False,0,39.0,82.0,91.0,46.84,72.4,64.67
000880.KS,000880,Hanwha Corporation,한화,산업재,한화 (KOSPI200),132300.0,138800.0,131600.0,133400.0,132500.0,133400.0,0.68,-0.15,0.83,5.44,4.08,0.53,Bullish,60.6,137827.0,43516.0,-3.2,2.09,,,4.5,17.3,11869793288192.0,155700.0,16.7,3575.2946,3086.6166,488.678,Positive,19.5,0.785,Strong Uptrend,5,122138.0,9.22,False,106784.0,24.93,False,95421.0,39.8,False,0,65.0,79.0,66.5,74.2,69.0,70.58
001440.KS,001440,"Taihan Cable & Solution Co., Ltd.",대한전선,산업재,대한전선 (KOSPI200),51700.0,59400.0,49600.0,56300.0,51200.0,56300.0,9.96,0.98,8.9,18.96,6.0,4.06,Bullish,83.5,56300.0,11350.0,0.0,2.95,,,5.8,21.0,10458997194752.0,35500.0,-36.9,5137.4338,3500.6431,1636.7906,Bullish,80.95,1.071,Strong Uptrend,5,33235.0,69.4,False,28877.0,94.96,False,22414.0,151.18,False,0,65.0,62.4,74.0,74.2,64.6,67.49
003490.KS,003490,Korean Air Lines,대한항공,항공,"국내 1위 항공사, 아시아나 합병",24800.0,24950.0,24350.0,24550.0,25100.0,24550.0,-2.19,-1.2,-1.01,2.42,0.6,0.81,Bearish,50.0,28092.0,19601.0,-12.6,1.23,,,5.8,44.3,9067085955072.0,30846.0,25.6,173.4381,209.1678,-35.7298,Bearish,11.9,0.502,Strong Uptrend,5,24288.0,1.08,True,23052.0,6.5,False,22843.0,7.47,False,1,86.67,66.0,74.0,64.67,63.8,73.38
090430.KS,090430,Amorepacific Corporation,아모레퍼시픽,필수 소비재,아모레퍼시픽 (KOSPI200),140700.0,141400.0,134300.0,135300.0,141400.0,135300.0,-4.31,-0.5,-3.84,5.05,0.5,0.71,Strong Bearish,49.1,163682.0,113517.0,-17.3,1.66,,,4.6,6.6,9333790212096.0,169846.0,25.5,1678.697,552.6501,1126.0469,Positive,18.93,0.551,Uptrend,4,138838.0,-2.55,False,131170.0,3.15,False,128859.0,5.0,False,0,63.0,73.6,66.5,46.84,69.8,64.61
009830.KS,009830,Hanwha Solutions Corporation,한화솔루션,기술,한화솔루션 (KOSPI200),48950.0,55400.0,48950.0,50700.0,47950.0,50700.0,5.74,2.09,3.58,13.18,9.6,0.0,Bullish,62.9,58500.0,22100.0,-13.3,2.74,,,-7.7,-19.1,8714969939968.0,41625.0,-17.9,1927.8682,1033.8563,894.0119,Positive,39.15,0.894,Strong Uptrend,5,44937.0,12.82,False,36300.0,39.67,False,34063.0,48.84,False,0,68.0,73.0,27.5,58.54,69.2,59.85
326030.KS,326030,"SK Biopharmaceuticals Co., Ltd.",SK바이오팜,헬스케어,SK바이오팜 (KOSPI200),101600.0,102000.0,99900.0,99900.0,101800.0,99900.0,-1.87,-0.2,-1.67,2.07,0.39,0.0,Strong Bearish,46.5,140700.0,88500.0,-29.0,1.18,,,36.2,19.2,7823493693440.0,142923.0,43.1,350.1936,296.8138,53.3798,Positive,13.82,0.431,Strong Downtrend,1,103533.0,-3.51,False,115099.0,-13.21,False,107320.0,-6.91,False,0,27.0,67.6,83.5,29.53,67.4,52.87
161390.KS,161390,Hankook Tire & Tech,한국타이어앤테크놀로지,타이어,국내 1위 타이어 제조,60600.0,61000.0,59000.0,59200.0,61200.0,59200.0,-3.27,-0.98,-2.31,3.3,0.66,0.33,Strong Bearish,47.1,73937.0,35852.0,-19.9,1.68,,,7.6,115.5,7221734277120.0,76188.0,28.7,810.7998,869.1351,-58.3353,Bearish,23.82,0.415,Uptrend,4,61275.0,-3.39,False,59744.0,-0.91,True,49740.0,19.02,False,1,74.67,63.0,74.0,45.11,69.8,66.7
066970.KS,066970,L&F,엘앤에프,산업재,엘앤에프 (KOSPI200),208000.0,210500.0,192100.0,195100.0,209000.0,195100.0,-6.65,-0.48,-6.2,8.85,1.2,1.44,Strong Bearish,61.4,209000.0,47800.0,-6.7,0.72,,,,,,,,15518.79,15685.6561,-166.866,Bearish,26.78,0.67,Strong Uptrend,5,142958.0,36.47,False,131038.0,48.89,False,100976.0,93.21,False,0,68.0,49.0,50.0,74.2,47.0,58.48
377300.KS,377300,Kakao Pay Corp.,카카오페이,기술,카카오페이 (KOSPI200),56500.0,57000.0,55300.0,55700.0,56600.0,55700.0,-1.59,-0.18,-1.42,3.01,0.88,0.71,Bearish,51.5,93800.0,29050.0,-40.6,0.63,,,2.9,23.7,7531990089728.0,57055.0,2.4,187.8157,-200.3506,388.1663,Positive,20.35,0.653,Downtrend,2,58258.0,-4.39,False,54723.0,1.79,True,55844.0,-0.26,True,2,49.33,67.6,74.0,58.54,49.4,60.22
180640.KS,180640,Hanjin Kal,한진칼,경기 소비재,한진칼 (KOSPI200),112200.0,112900.0,110100.0,112700.0,113300.0,112700.0,-0.53,-0.97,0.45,2.5,0.18,1.87,Bullish Reversal,45.7,172469.0,78857.0,-34.7,0.98,,,4.7,12.8,7583873105920.0,,,-1227.1987,-1476.9859,249.7872,Positive,11.91,0.424,Neutral,3,122052.0,-7.66,False,117284.0,-3.91,False,116498.0,-3.26,False,0,43.0,81.2,66.5,60.27,55.5,61.09
000100.KS,000100,Yuhan Corporation,유한양행,제약,"국내 대형 제약사, 레이저티닙 개발",93200.0,93400.0,91600.0,91600.0,93200.0,91600.0,-1.72,0.0,-1.72,1.93,0.21,0.0,Strong Bearish,38.0,135080.0,91400.0,-32.2,1.46,,,8.2,10.1,6848393510912.0,143368.0,56.5,-1277.1583,-1220.471,-56.6873,Bearish,8.56,0.167,Strong Downtrend,0,99970.0,-8.37,False,106934.0,-14.34,False,109803.0,-16.58,False,0,0.0,55.0,66.5,37.55,62.0,38.88
052690.KS,052690,"KEPCO Engineering & Construction Company, Inc.",한전기술,산업재,한전기술 (KOSPI200),192200.0,192500.0,187500.0,188600.0,193300.0,188600.0,-2.43,-0.57,-1.87,2.6,0.16,0.57,Strong Bearish,59.0,194800.0,56442.0,-3.2,0.69,,,4.7,-1.6,7175005011968.0,177083.0,-6.1,7932.6246,7099.1367,833.4879,Positive,26.17,0.717,Strong Uptrend,5,164252.0,14.82,False,132825.0,41.99,False,110367.0,70.88,False,0,65.0,64.6,44.0,74.2,41.6,59.74
032640.KS,032640,LG Uplus,LG유플러스,통신,이동통신·초고속인터넷·IPTV,16000.0,16140.0,15820.0,15840.0,16050.0,15840.0,-1.31,-0.31,-1.0,2.0,0.88,0.12,Bearish,42.1,17600.0,10640.0,-10.0,1.09,,,5.7,2.5,6887344439296.0,18621.0,17.6,133.1565,313.2247,-180.0681,Bearish,17.04,0.212,Uptrend,4,15923.0,-0.52,True,15396.0,2.88,False,14622.0,8.33,False,1,74.67,60.0,56.5,69.27,64.6,65.55
241560.KS,241560,Doosan Bobcat Inc.,두산밥캣,산업재,두산밥캣 (KOSPI200),74000.0,75000.0,71500.0,72000.0,74500.0,72000.0,-3.36,-0.67,-2.7,4.73,1.35,0.68,Bearish,58.2,76500.0,43443.0,-5.9,1.6,,,5.8,7.1,6891393515520.0,81875.0,13.7,3370.2007,3230.0322,140.1685,Positive,27.51,0.606,Strong Uptrend,5,63971.0,12.55,False,61134.0,17.77,False,57317.0,25.62,False,0,68.0,76.6,66.5,74.2,58.8,69.86
078930.KS,078930,GS,GS,산업재,GS (KOSPI200),81300.0,84000.0,81000.0,81900.0,82100.0,81900.0,-0.24,-0.97,0.74,3.69,2.58,0.37,Bullish,71.6,82100.0,35246.0,-0.2,1.66,,,5.6,1.4,7753896034304.0,72957.0,-10.9,3322.6353,2352.3635,970.2717,Bullish,27.55,0.974,Strong Uptrend,5,68640.0,19.32,False,62148.0,31.78,False,53321.0,53.6,False,0,65.0,67.4,56.5,74.2,54.4,64.22
062040.KS,062040,SANIL ELECTRIC,산일전기,산업재,산일전기 (KOSPI200),222500.0,281500.0,218500.0,266000.0,221000.0,266000.0,20.36,0.68,19.55,28.31,6.97,1.8,Strong Bullish,79.6,266000.0,48850.0,0.0,4.49,,,127.7,45.6,8127655706624.0,212429.0,-20.1,23097.5525,17152.2465,5945.306,Bullish,79.33,1.014,Strong Uptrend,5,162933.0,63.26,False,152532.0,74.39,False,127304.0,108.95,False,0,65.0,62.0,91.0,74.2,64.6,70.79
010060.KS,010060,OCI Holdings Company Ltd.,OCI홀딩스,금융 서비스,OCI홀딩스 (KOSPI200),368000.0,388000.0,355000.0,368000.0,371500.0,368000.0,-0.94,-0.94,0.0,8.97,5.43,3.53,Long Upper Doji,73.9,384000.0,64043.0,-4.2,0.75,,,-3.1,-5.1,6870645342208.0,337833.0,-8.2,50002.388,40102.9111,9899.4768,Positive,104.78,0.823,Strong Uptrend,5,198522.0,85.37,False,153901.0,139.11,False,120901.0,204.38,False,0,65.0,47.2,27.5,58.99,45.2,50.17
082740.KS,082740,"Hanwha Engine Co., Ltd.",한화엔진,산업재,한화엔진 (KOSPI200),85900.0,90200.0,85500.0,88000.0,87700.0,88000.0,0.34,-2.05,2.44,5.47,2.56,0.47,Bullish,77.6,88500.0,24400.0,-0.6,0.72,,,36.6,1.4,7341447053312.0,73429.0,-16.6,9939.5453,6027.2955,3912.2498,Positive,110.53,0.93,Strong Uptrend,5,53768.0,63.67,False,49936.0,76.23,False,43276.0,103.35,False,0,65.0,54.0,73.5,74.2,48.2,63.65
454910.KS,454910,Doosan Robotics Inc.,두산로보틱스,산업재,두산로보틱스 (KOSPI200),120000.0,120700.0,106400.0,110200.0,102200.0,110200.0,7.83,17.42,-8.17,11.92,0.58,3.17,Strong Bearish,73.6,120800.0,46400.0,-8.8,7.17,,,-14.8,13.2,7143161856000.0,109000.0,-1.1,3631.4417,1666.6383,1964.8034,Bullish,30.38,1.122,Uptrend,4,94270.0,16.9,False,90071.0,22.35,False,75639.0,45.69,False,0,56.0,48.0,50.0,74.2,54.8,55.41
064400.KS,064400,LG CNS,LG씨엔에스,기술,LG씨엔에스 (KOSPI200),67100.0,67500.0,64600.0,65000.0,66700.0,65000.0,-2.55,0.6,-3.13,4.32,0.6,0.6,Strong Bearish,50.9,94636.0,48776.0,-31.3,1.2,,,17.3,-4.4,6297587023872.0,86667.0,33.3,1138.4748,926.3268,212.1481,Positive,22.5,0.559,Neutral,3,64971.0,0.04,True,63274.0,2.73,False,64629.0,0.57,True,2,61.33,73.6,54.0,58.54,58.4,62.22
128940.KS,128940,Hanmi Pharmaceutical,한미약품,제약,"국내 제약 R&D 선도, 신약 수출",481500.0,483500.0,456500.0,460000.0,483000.0,460000.0,-4.76,-0.31,-4.47,5.61,0.42,0.73,Strong Bearish,36.5,623720.0,234642.0,-26.2,1.78,,,14.1,23.1,5832898510848.0,559333.0,21.6,-10260.7456,-6427.2744,-3833.4712,Bearish,13.44,-0.111,Uptrend,4,528664.0,-12.99,False,489106.0,-5.95,False,399011.0,15.29,False,0,56.0,47.0,84.0,37.55,67.0,57.68
034220.KS,034220,"LG Display Co., Ltd.",LG디스플레이,기술,LG디스플레이 (KOSPI200),12410.0,12680.0,12130.0,12260.0,12430.0,12260.0,-1.37,-0.16,-1.21,4.43,2.18,1.05,Bearish Rejection,45.9,15850.0,8060.0,-22.6,0.71,,,,-8.8,6129999937536.0,14540.0,18.6,216.2416,390.846,-174.6043,Bearish,38.95,0.377,Downtrend,2,12305.0,-0.37,True,12390.0,-1.05,True,11681.0,4.96,False,2,57.33,55.0,30.0,58.54,61.4,51.87
001040.KS,001040,CJ Corporation,CJ,지주사,식품·물류·바이오·엔터 지주,225500.0,228000.0,221000.0,224500.0,227500.0,224500.0,-1.32,-0.88,-0.44,3.1,1.11,1.55,Bearish,63.9,228229.0,111655.0,-1.6,0.7,,,0.8,1.6,7527695122432.0,240000.0,6.9,7285.4299,5427.9245,1857.5054,Positive,24.03,0.837,Strong Uptrend,5,202944.0,10.62,False,189958.0,18.18,False,173505.0,29.39,False,0,65.0,56.6,56.5,78.81,53.2,62.09
450080.KS,450080,ECOPRO MAT,에코프로머티,산업재,에코프로머티 (KOSPI200),83800.0,84100.0,79700.0,80300.0,83700.0,80300.0,-4.06,0.12,-4.18,5.25,0.36,0.72,Strong Bearish,56.1,86400.0,41050.0,-7.1,0.54,,,2.6,30.8,5665867694080.0,,,3939.2389,3458.7925,480.4465,Positive,30.54,0.657,Strong Uptrend,5,70003.0,14.71,False,64614.0,24.28,False,57837.0,38.84,False,0,68.0,64.6,74.0,74.2,47.0,67.18
029780.KS,029780,"Samsung Card Co., Ltd.",삼성카드,금융 서비스,삼성카드 (KOSPI200),52600.0,53400.0,52600.0,53300.0,53000.0,53300.0,0.57,-0.75,1.33,1.52,0.19,0.0,Strong Bullish,44.5,64212.0,38251.0,-17.0,1.64,,,7.4,7.7,5687680172032.0,67333.0,26.3,-432.7162,-425.2575,-7.4586,Bearish,5.57,0.345,Uptrend,4,55816.0,-4.51,False,53653.0,-0.66,True,50440.0,5.67,False,1,74.67,77.0,66.5,58.99,76.4,71.44
271560.KS,271560,ORION Corp.,오리온,필수 소비재,오리온 (KOSPI200),144600.0,147900.0,143600.0,143600.0,146000.0,143600.0,-1.64,-0.96,-0.69,2.97,2.28,0.0,Bearish Rejection,63.0,146000.0,96716.0,-1.6,0.92,,,10.4,7.3,5676334055424.0,159611.0,11.1,3926.8475,3250.3866,676.4609,Positive,16.02,0.834,Strong Uptrend,5,130379.0,10.14,False,117070.0,22.66,False,112068.0,28.14,False,0,65.0,57.6,76.5,46.84,53.2,61.55
021240.KS,021240,Coway,코웨이,가전·렌탈,정수기·공기청정기 렌탈 1위,87500.0,89800.0,86000.0,86100.0,87400.0,86100.0,-1.49,0.11,-1.6,4.34,2.63,0.11,Bearish Rejection,64.7,110132.0,68978.0,-21.8,0.96,,,18.1,13.3,6093075382272.0,117091.0,36.0,2972.2459,2391.7782,580.4677,Positive,22.69,0.788,Downtrend,2,77954.0,10.45,False,80372.0,7.13,False,88445.0,-2.65,False,0,39.0,63.6,76.5,33.57,64.2,54.36
004020.KS,004020,Hyundai Steel,현대제철,철강,"현대차 계열 철강, 전기로·고로",45000.0,45000.0,42400.0,42550.0,45750.0,42550.0,-6.99,-1.64,-5.44,5.78,0.0,0.33,Strong Bearish,59.0,45836.0,22573.0,-7.2,1.38,,,0.0,-2.2,5597270900736.0,46793.0,10.0,2073.7348,1656.3658,417.3691,Positive,31.38,0.721,Strong Uptrend,5,36612.0,16.22,False,33613.0,26.59,False,32696.0,30.14,False,0,68.0,73.6,27.5,41.7,52.8,55.84
138930.KS,138930,BNK Financial Group Inc.,BNK금융지주,금융 서비스,BNK금융지주 (KOSPI200),18700.0,18880.0,18540.0,18730.0,18860.0,18730.0,-0.69,-0.85,0.16,1.82,0.8,0.86,Long Lower Doji,52.0,22259.0,9512.0,-15.9,0.93,,,7.5,1.7,5843295141888.0,21407.0,14.3,145.9048,130.2723,15.6326,Positive,13.79,0.588,Uptrend,4,18829.0,-0.53,True,17008.0,10.12,False,15098.0,24.06,False,1,74.67,77.2,56.5,58.99,61.8,68.03
