symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
BRO,BRO,"Brown & Brown, Inc.",브라운앤브라운(주),금융 서비스,"Brown & Brown, Inc.는 미국, 영국 및 기타 지역에서 보험 상품 및 서비스를 시장에 판매하고 있습니다.",63.14,-4.51,36.5,114.04,63.14,-44.6,1.54,20.6,79.47,25.9,Strong Downtrend,0,68.41,-7.7,False,73.72,-14.35,False,86.19,-26.74,False,32.0,0
BG,BG,Bunge Global SA,번지 글로벌 SA,필수 소비재,Bunge Global SA는 전 세계적으로 농업 및 식품 회사로 운영되고 있습니다. 이는 4개 부문을 통해 운영됩니다: Soybean Proce,126.36,1.87,55.1,129.42,71.43,-2.4,1.17,25.7,135.56,7.3,Strong Uptrend,5,122.1,3.49,False,109.5,15.4,False,95.06,32.93,False,48.0,0
BXP,BXP,"BXP, Inc.",(주)비엑스피,부동산·리츠,"BXP, Inc.는 미국 최대 규모의 상장 개발업체이자 소유주이자 최고의 직장 관리자입니다.",59.16,1.95,67.0,76.36,50.74,-22.5,1.38,34.0,69.3,17.1,Strong Downtrend,1,56.08,5.49,False,61.81,-4.29,False,65.02,-9.01,False,19.0,0
CDNS,CDNS,Cadence Design Systems,캐던스 디자인,EDA 소프트웨어,반도체 설계 자동화(EDA) 툴,325.31,-3.34,59.9,373.37,265.66,-12.9,2.09,76.2,371.53,14.2,Strong Downtrend,1,293.84,10.71,False,305.83,6.37,False,319.03,1.97,True,37.0,1
CPT,CPT,Camden Property Trust,캠든 부동산 신탁,부동산·리츠,S&P 500 기업인 Camden Property Trust는 부동산 회사입니다. 회사는 주로 소유권에 관여합니다.,105.93,4.26,62.0,116.12,95.56,-8.8,1.24,29.9,114.3,7.9,Downtrend,2,103.08,2.76,False,103.77,2.08,False,105.24,0.66,True,34.0,1
COF,COF,Capital One Financial Corporation,캐피탈원금융(주),금융 서비스,Capital One Financial Corporation은 National Assoc인 Capital One의 금융 서비스 지주 회사로 운영됩니다.,192.1,-1.04,47.4,256.96,176.1,-25.2,0.55,59.3,256.52,33.5,Strong Downtrend,1,195.92,-1.95,True,212.27,-9.5,False,211.35,-9.11,False,46.0,1
CVNA,CVNA,Carvana Co.,카르바나(주),경기 소비재,(주)카바나는 자회사들과 함께 중고차 구매 및 판매를 위한 전자상거래 플랫폼을 운영하고 있습니다. 그것은 제공한다,406.42,-0.08,66.5,478.45,241.53,-15.1,0.52,48.0,425.32,4.7,Neutral,3,343.9,18.18,False,374.87,8.42,False,360.14,12.85,False,16.0,0
CAH,CAH,"Cardinal Health, Inc.","추기경 건강, Inc.",헬스케어,"Cardinal Health, Inc.는 미국 및 국제적으로 의료 서비스 및 제품 회사로 운영되고 있습니다. 나",205.61,1.62,44.2,229.32,136.7,-10.3,0.99,29.6,248.27,20.7,Uptrend,4,215.56,-4.62,False,210.14,-2.16,False,182.82,12.47,False,53.0,0
CPB,CPB,The Campbell's Company,캠벨 회사,필수 소비재,Campbell's Company는 자회사와 함께 Unite에서 식품 및 음료 제품을 제조 및 판매합니다.,20.54,-0.05,38.7,34.44,20.0,-40.4,0.71,11.2,23.59,14.8,Strong Downtrend,0,23.5,-12.6,False,25.69,-20.05,False,28.27,-27.34,False,17.0,0
CARR,CARR,Carrier Global Corporation,캐리어글로벌코퍼레이션,산업재,"Carrier Global Corporation은 미국, 유럽, 아시아 태평양 지역에 지능형 기후 및 에너지 솔루션을 제공합니다.",62.0,0.15,56.1,80.08,50.14,-22.6,0.83,36.7,71.03,14.6,Uptrend,4,60.6,2.31,False,57.53,7.77,False,62.01,-0.02,True,55.0,1
CCL,CCL,Carnival Corporation & plc,카니발 코퍼레이션 & plc,경기 소비재,"크루즈 회사인 Carnival Corporation & plc는 북미, 호주, 유럽 및 세계 각지에서 레저 여행 서비스를 제공하고 있습니다.",26.3,-1.76,45.6,33.83,18.26,-22.3,0.49,11.6,34.51,31.2,Downtrend,2,28.24,-6.87,False,28.2,-6.74,False,28.15,-6.57,False,60.0,0
CASY,CASY,"Casey's General Stores, Inc.","케이시 잡화점, Inc.",경기 소비재,"Casey's General Stores, Inc.는 자회사와 함께 Casey's 및 Casey's 산하에 편의점을 운영하고 있습니다.",784.61,-2.47,65.0,804.5,429.51,-2.5,0.35,44.9,753.0,-4.0,Strong Uptrend,5,701.12,11.91,False,635.19,23.52,False,574.09,36.67,False,15.0,0
CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe 글로벌 마켓, Inc.",금융 서비스,"Cboe Global Markets, Inc.는 자회사를 통해 파생상품 및 증권 거래소 네트워크로 운영됩니다.",303.64,1.74,57.4,309.38,211.08,-1.9,0.83,29.1,301.64,-0.7,Strong Uptrend,5,288.99,5.07,False,273.12,11.17,False,254.39,19.36,False,38.0,0
CAT,CAT,Caterpillar Inc.,캐터필러 주식회사,산업재,"Caterpillar Inc.는 건설 및 광산 장비, 오프 하이웨이 디젤 및 천연가스 엔진, 산업용 가스를 제공합니다.",817.87,-1.32,65.0,835.24,303.77,-2.1,0.84,43.5,772.18,-5.6,Strong Uptrend,5,740.22,10.49,False,666.13,22.78,False,545.2,50.01,False,15.0,0
CNC,CNC,Centene Corporation,센텐코퍼레이션,헬스케어,Centene Corporation은 보험이 부족한 가족에게 프로그램과 서비스를 제공하는 관리형 의료 회사로 운영됩니다.,49.57,13.95,82.9,62.92,25.21,-21.2,3.32,,43.47,-12.3,Neutral,3,38.9,27.43,False,39.73,24.77,False,39.02,27.04,False,4.0,0
CBRE,CBRE,"CBRE Group, Inc.","CBRE 그룹, Inc.",부동산·리츠,"CBRE Group, Inc.는 미국, United K에서 상업용 부동산 서비스 및 투자 회사로 운영되고 있습니다.",146.93,0.49,54.0,171.61,120.43,-14.4,0.5,33.5,178.0,21.1,Downtrend,2,144.54,1.65,True,152.86,-3.88,False,150.67,-2.48,False,49.0,1
COR,COR,"Cencora, Inc.",주식회사 센코라,헬스케어,"Cencora, Inc.는 미국 및 해외에서 의약품을 공급 및 유통합니다. 회사의 U.",311.99,0.59,40.6,374.11,276.4,-16.6,0.63,37.4,402.92,29.1,Strong Downtrend,1,339.47,-8.09,False,344.67,-9.48,False,321.31,-2.9,False,40.0,0
CDW,CDW,CDW Corporation,CDW 주식회사,IT 유통·솔루션,기업용 IT 제품·솔루션 유통업체,132.92,-0.14,55.6,187.53,113.48,-29.1,0.4,16.5,166.2,25.0,Downtrend,2,126.44,5.12,False,132.05,0.66,True,149.74,-11.23,False,56.0,1
CRL,CRL,"Charles River Laboratories International, Inc.","찰스 리버 연구소 인터내셔널, Inc.",헬스케어,"Charles River Laboratories International, Inc.는 신약 발견, 비임상 개발 및 안전성 테스트 서비스를 제공합니다.",166.79,-2.59,43.4,226.77,115.08,-26.4,0.52,,199.33,19.5,Strong Downtrend,1,171.73,-2.88,False,183.04,-8.88,False,170.94,-2.43,False,32.0,0
CHTR,CHTR,Charter Communications,차터 커뮤니케이션스,통신·케이블,케이블 TV·인터넷 서비스,173.11,-0.86,27.4,427.25,173.11,-59.5,1.67,4.7,251.53,45.3,Downtrend,2,223.84,-22.66,False,213.73,-19.01,False,266.39,-35.02,False,45.0,0
CF,CF,"CF Industries Holdings, Inc.","CF 인더스트리 홀딩스, Inc.",원자재,"CF Industries Holdings, Inc.는 자회사와 함께 북미, 유로 지역에서 암모니아 생산에 참여하고 있습니다.",122.31,-1.07,50.7,137.6,75.69,-11.1,0.49,13.6,120.42,-1.5,Strong Uptrend,5,113.8,7.48,False,97.57,25.36,False,92.91,31.64,False,48.0,0
CNP,CNP,"CenterPoint Energy, Inc.","센터포인트 에너지, Inc.",유틸리티,"CenterPoint Energy, Inc.는 미국에서 공공 유틸리티 지주 회사로 운영됩니다. 회사는 다음을 통해 운영됩니다.",43.13,0.56,52.6,44.14,34.97,-2.3,0.97,26.5,46.25,7.2,Strong Uptrend,5,42.59,1.27,True,40.58,6.28,False,38.93,10.79,False,52.0,1
SCHW,SCHW,The Charles Schwab Corporation,찰스 슈왑 코퍼레이션,금융 서비스,Charles Schwab Corporation은 자회사와 함께 다음을 보장하는 저축 및 대출 지주 회사로 운영됩니다.,90.83,0.08,43.5,106.85,79.21,-15.0,0.76,18.1,115.2,26.8,Downtrend,2,95.11,-4.5,False,96.27,-5.65,False,94.29,-3.67,False,53.0,0
CVX,CVX,Chevron Corporation,쉐브론 코퍼레이션,에너지,Chevron Corporation은 자회사를 통해 미국에서 통합 에너지 및 화학 사업에 참여하고 있습니다.,188.36,1.94,46.9,211.15,129.66,-10.8,0.92,28.4,212.3,12.7,Uptrend,4,190.22,-0.98,True,172.17,9.4,False,159.61,18.01,False,58.0,1
CB,CB,Chubb Limited,처브 리미티드,금융 서비스,Chubb Limited는 전 세계적으로 보험 및 재보험 상품을 제공합니다. 6개 부문으로 운영됩니다. North America Commerci,330.34,1.77,53.1,341.75,265.21,-3.3,1.06,11.7,345.26,4.5,Strong Uptrend,5,328.16,0.66,True,314.52,5.03,False,296.64,11.36,False,53.0,1
CMG,CMG,"Chipotle Mexican Grill, Inc.","치폴레 멕시칸 그릴, Inc.",경기 소비재,"Chipotle Mexican Grill, Inc.는 자회사와 함께 Chipotle Mexican Grill 레스토랑을 소유하고 운영합니다. 그것은",32.87,-2.29,40.1,58.24,29.81,-43.6,1.58,28.8,43.66,32.8,Strong Downtrend,0,35.28,-6.83,False,35.53,-7.49,False,40.7,-19.24,False,32.0,0
CIEN,CIEN,Ciena Corporation,시에나 주식회사,기술,"네트워크 기술 회사인 Ciena Corporation은 다양한 네트워크 사업자에게 하드웨어, 소프트웨어 및 서비스를 제공합니다.",473.69,-6.45,53.6,520.8,66.48,-9.0,1.18,301.7,378.11,-20.2,Strong Uptrend,5,383.38,23.56,False,301.54,57.09,False,205.28,130.75,False,30.0,0
CHD,CHD,"Church & Dwight Co., Inc.",(주)처치앤드와이트,필수 소비재,"Church & Dwight Co., Inc.는 가정용품, 개인용품 및 특수 제품을 개발, 제조 및 판매합니다. 그것은 오페라",97.08,1.76,56.6,105.26,81.26,-7.8,0.97,32.1,101.53,4.6,Neutral,3,97.88,-0.82,True,91.84,5.71,False,92.17,5.33,False,34.0,1
CI,CI,The Cigna Group,시그나 그룹,헬스케어,Cigna Group은 자회사와 함께 미국에서 보험 및 관련 상품과 서비스를 제공합니다.,284.92,0.83,59.9,332.99,241.71,-14.4,1.01,12.8,338.29,18.7,Neutral,3,275.83,3.3,False,273.35,4.23,False,285.03,-0.04,True,62.0,1
CTAS,CTAS,Cintas Corporation,신타스,기업 서비스,유니폼 렌탈·시설 관리,174.22,0.1,42.2,226.13,165.71,-23.0,0.72,36.8,212.41,21.9,Strong Downtrend,0,186.5,-6.58,False,187.05,-6.86,False,198.72,-12.33,False,26.0,0
CINF,CINF,Cincinnati Financial Corporation,신시내티 파이낸셜 코퍼레이션,금융 서비스,Cincinnati Financial Corporation은 미국에서 재산 피해 보험 상품을 제공합니다. 회사가 운영,164.96,-0.41,54.1,171.64,132.82,-3.9,1.33,10.9,173.33,5.1,Strong Uptrend,5,162.83,1.31,True,162.42,1.56,True,155.93,5.79,False,60.0,2
CFG,CFG,"Citizens Financial Group, Inc.","시민 금융 그룹, Inc.",금융 서비스,"Citizens Financial Group, Inc.는 소매 및 상업 금융 상품을 제공하는 은행 지주 회사로 운영됩니다.",64.99,0.32,60.4,68.12,35.99,-4.6,0.83,15.4,72.82,12.0,Strong Uptrend,5,62.19,4.5,False,59.55,9.14,False,53.24,22.07,False,58.0,0
CSCO,CSCO,"Cisco Systems, Inc.","시스코 시스템즈, Inc.",기술,"Cisco Systems, Inc.는 내부에서 통찰력을 강화하고 보호하며 도출하는 데 도움이 되는 기술을 설계, 개발 및 판매합니다.",86.86,-1.59,60.2,89.8,55.56,-3.3,0.93,31.2,89.09,2.6,Strong Uptrend,5,80.85,7.43,False,78.21,11.06,False,72.39,19.99,False,42.0,0
C,C,Citigroup Inc.,씨티그룹 주식회사,금융 서비스,다각화된 금융 서비스 지주 회사인 씨티그룹(Citigroup Inc.)은 다양한 금융 상품과 서비스를 제공합니다.,128.53,-0.47,61.3,133.05,66.41,-3.4,0.8,15.9,142.5,10.9,Strong Uptrend,5,116.69,10.15,False,113.29,13.45,False,101.5,26.63,False,58.0,0
CLX,CLX,The Clorox Company,클로록스 컴퍼니,필수 소비재,Clorox Company는 전 세계적으로 소비자 및 전문가용 제품을 제조 및 판매합니다. 회사는 f를 통해 운영됩니다.,96.6,-0.06,36.5,136.16,95.16,-29.1,1.22,15.8,115.47,19.5,Strong Downtrend,1,110.16,-12.31,False,106.29,-9.12,False,112.67,-14.26,False,39.0,0
CME,CME,CME Group Inc.,CME 그룹 주식회사,금융 서비스,CME Group Inc.는 자회사들과 함께 futu에서 선물 및 옵션 거래를 위한 계약 시장을 운영합니다.,284.53,0.92,37.7,318.84,251.63,-10.8,0.76,24.3,306.6,7.8,Uptrend,4,300.05,-5.17,False,284.2,0.12,True,273.82,3.91,False,45.0,1
CMS,CMS,CMS Energy Corporation,CMS 에너지 공사,유틸리티,CMS Energy Corporation은 주로 미시간에서 에너지 회사로 운영됩니다. 회사는 세 가지 부문을 통해 운영됩니다.,75.92,-0.17,43.9,79.94,67.06,-5.0,1.49,21.6,81.93,7.9,Uptrend,4,76.34,-0.55,True,73.73,2.97,False,72.06,5.36,False,39.0,1
CTSH,CTSH,Cognizant Technology Solutions Corporation,인지 기술 솔루션 회사,기술,"전문 서비스 회사인 Cognizant Technology Solutions Corporation은 컨설팅 및 기술을 제공하며,",55.12,0.9,31.8,86.26,54.63,-36.1,1.52,12.1,81.6,48.0,Strong Downtrend,0,63.45,-13.13,False,71.77,-23.2,False,72.17,-23.62,False,34.0,0
KO,KO,The Coca-Cola Company,코카콜라 회사,필수 소비재,음료 회사인 코카콜라 컴퍼니(The Coca-Cola Company)는 미국에서 다양한 무알콜 음료를 제조 및 판매하고 있습니다.,78.35,3.86,59.8,81.0,64.77,-3.3,2.32,25.8,83.67,6.8,Strong Uptrend,5,77.05,1.69,True,73.63,6.41,False,70.74,10.76,False,57.0,1
COHR,COHR,Coherent Corp.,코히런트 주식회사,기술,"Coherent Corp.는 엔지니어링 재료, 광전자 부품 및 장치, 레이저를 개발, 제조 및 판매합니다.",303.97,-5.46,51.6,350.47,64.32,-13.3,1.12,295.1,313.5,3.1,Strong Uptrend,5,264.67,14.85,False,220.63,37.77,False,159.75,90.28,False,43.0,0
FIX,FIX,"Comfort Systems USA, Inc.","컴포트 시스템 USA, Inc.",산업재,"Comfort Systems USA, Inc.는 자회사와 함께 기계 및 전기 설치, 개조,",1719.21,-4.17,61.9,1794.04,393.29,-4.2,0.96,49.7,1929.2,12.2,Strong Uptrend,5,1438.91,19.48,False,1218.46,41.1,False,942.29,82.45,False,51.0,0
COIN,COIN,"Coinbase Global, Inc.","코인베이스 글로벌, Inc.",금융 서비스,"Coinbase Global, Inc.는 미국 및 국제적으로 암호화폐 자산을 위한 플랫폼을 운영합니다. 프림을 제공합니다",194.1,-1.31,52.2,419.78,141.09,-53.8,0.6,43.7,240.76,24.0,Strong Downtrend,1,182.47,6.37,False,218.39,-11.12,False,271.53,-28.52,False,29.0,0
CL,CL,Colgate-Palmolive Company,Colgate-Palmolive 회사,필수 소비재,Colgate-Palmolive Company는 자회사와 함께 미국에서 소비재를 제조 및 판매합니다.,85.67,1.78,52.8,98.53,74.06,-13.1,0.82,32.6,95.37,11.3,Uptrend,4,89.07,-3.82,False,84.19,1.76,True,83.82,2.21,False,55.0,1
CMCSA,CMCSA,Comcast Corporation,컴캐스트 주식회사,커뮤니케이션 서비스,Comcast Corporation은 전 세계적으로 미디어 및 기술 회사로 운영되고 있습니다. 회사는 Residential Conne을 통해 운영됩니다.,27.64,0.47,43.1,32.62,24.23,-15.3,0.81,5.4,33.07,19.6,Neutral,3,29.66,-6.81,False,28.04,-1.43,True,29.0,-4.69,False,58.0,1
CAG,CAG,"Conagra Brands, Inc.","코나그라 브랜드, Inc.",필수 소비재,"Conagra Brands, Inc.는 자회사와 함께 주로 소비재 식품 회사로 운영됩니다.",14.27,1.06,34.4,23.32,14.09,-38.8,0.85,,16.22,13.7,Strong Downtrend,0,16.9,-15.56,False,16.96,-15.86,False,17.92,-20.37,False,8.0,0
CEG,CEG,Constellation Energy Corp.,컨스텔레이션 에너지,원자력·전력,미국 최대 원자력 발전 운영,305.71,-3.0,55.2,402.95,222.31,-24.1,0.9,41.3,370.58,21.2,Strong Downtrend,1,295.22,3.55,False,318.72,-4.08,False,322.86,-5.31,False,39.0,0
STZ,STZ,"Constellation Brands, Inc.","컨스텔레이션 브랜드, Inc.",필수 소비재,"Constellation Brands, Inc.는 자회사와 함께 맥주, 와인 및 증류주를 생산, 수입, 시장 및 판매합니다.",155.39,0.2,46.9,191.72,126.82,-18.9,0.67,16.2,177.55,14.3,Neutral,3,155.93,-0.35,True,148.64,4.54,False,152.47,1.92,True,60.0,2
ED,ED,"Consolidated Edison, Inc.","통합 에디슨, Inc.",유틸리티,"Consolidated Edison, Inc.는 자회사를 통해 규제 대상 전기, 가스 및 증기 공급 사업에 종사합니다.",109.62,0.73,44.8,115.46,94.04,-5.1,0.52,19.4,111.88,2.1,Uptrend,4,111.14,-1.37,True,105.1,4.3,False,101.92,7.55,False,40.0,1
COP,COP,ConocoPhillips,코노코필립스,에너지,"ConocoPhillips는 원유, 역청, 천연가스, 액화천연가스(L)를 탐색, 생산, 운송 및 판매합니다.",124.32,2.17,53.5,133.8,82.47,-7.1,0.8,19.6,139.08,11.9,Strong Uptrend,5,118.7,4.73,False,105.62,17.7,False,97.98,26.88,False,58.0,0
CPRT,CPRT,Copart Inc.,코파트,자동차 경매,폐차·중고차 온라인 경매 플랫폼,33.34,0.45,45.2,63.84,32.43,-47.8,0.71,21.0,42.67,28.0,Strong Downtrend,0,35.37,-5.74,False,37.63,-11.4,False,42.82,-22.14,False,34.0,0
GLW,GLW,Corning Incorporated,코닝 법인,기술,"Corning Incorporated는 광통신, 디스플레이, 특수 소재, 자동차, 생명과학 버스 사업을 운영하고 있습니다.",153.05,-8.9,46.9,175.89,43.45,-13.0,1.89,83.6,145.47,-5.0,Strong Uptrend,5,143.08,6.97,False,115.75,32.22,False,90.33,69.43,False,41.0,0
COO,COO,"The Cooper Companies, Inc.","쿠퍼 컴퍼니즈, Inc.",헬스케어,"Cooper Companies, Inc.는 자회사와 함께 콘택트렌즈 착용자를 개발, 제조 및 판매합니다. 목",63.09,-1.94,22.3,84.44,63.09,-25.3,1.24,31.4,91.07,44.3,Strong Downtrend,1,74.91,-15.78,False,76.85,-17.91,False,74.23,-15.01,False,34.0,0
CPAY,CPAY,"Corpay, Inc.",주식회사 코페이,기술,"Corpay, Inc.는 기업과 소비자가 비용을 관리하고 지불할 수 있도록 돕는 결제 회사로 운영됩니다.
그것은 열려있다",311.57,-0.38,47.8,356.38,255.0,-12.6,0.81,20.7,381.77,22.5,Downtrend,2,318.08,-2.05,False,310.95,0.2,True,313.04,-0.47,True,56.0,2
COST,COST,Costco Wholesale Corp.,코스트코,유통·소매,창고형 멤버십 할인마트,994.0,-0.4,48.1,1052.46,848.84,-5.6,0.94,51.6,1072.16,7.9,Neutral,3,994.9,-0.09,True,951.19,4.5,False,956.95,3.87,False,32.0,1
CTVA,CTVA,"Corteva, Inc.","코르테바, Inc.",원자재,"Corteva, Inc.는 농업 사업을 운영하고 있습니다. 이 회사는 종자 보호와 작물 보호라는 두 가지 부문을 통해 운영됩니다.",78.94,-0.6,40.0,85.46,60.7,-7.6,0.72,45.1,86.05,9.0,Uptrend,4,79.0,-0.08,True,73.07,8.03,False,71.43,10.51,False,36.0,1
CSGP,CSGP,"CoStar Group, Inc.",코스타그룹(주),부동산·리츠,"CoStar Group, Inc.는 부동산 및 관련 비즈니스에 정보, 분석 및 온라인 마켓플레이스 서비스를 제공합니다.",35.96,-0.77,31.3,96.83,35.96,-62.9,1.08,1798.0,58.53,62.8,Strong Downtrend,0,43.84,-17.97,False,55.0,-34.62,False,69.12,-47.97,False,13.0,0
CTRA,CTRA,Coterra Energy Inc.,코테라에너지(주),에너지,"독립 석유 및 가스 회사인 Coterra Energy Inc.는 석유 탐사, 개발 및 생산에 종사하고 있으며,",34.63,2.85,61.1,36.31,21.85,-4.6,1.26,15.5,37.43,8.1,Strong Uptrend,5,32.16,7.68,False,29.11,18.96,False,26.48,30.78,False,52.0,0
CRWD,CRWD,CrowdStrike Holdings Inc.,크라우드스트라이크,사이버보안,클라우드 기반 엔드포인트 보안,454.99,0.08,60.9,557.53,350.25,-18.4,0.52,,491.72,8.1,Strong Downtrend,1,411.59,10.54,False,451.84,0.7,True,460.92,-1.29,True,35.0,2
CRH,CRH,CRH plc,CRH PLC,원자재,"CRH plc는 자회사와 함께 아일랜드, 미국, 미국에 건축 자재 솔루션을 제공합니다.",114.44,-1.91,52.0,130.92,87.84,-12.6,0.77,20.8,142.95,24.9,Downtrend,2,113.87,0.5,True,117.35,-2.48,False,110.83,3.26,False,52.0,1
CMI,CMI,Cummins Inc.,커민스 주식회사,산업재,"Cummins Inc.는 전 세계적으로 다양한 전력 솔루션을 제공합니다. 회사는 엔진, 유통,",642.45,-2.77,64.7,660.78,287.81,-2.8,0.83,31.4,643.36,0.1,Strong Uptrend,5,581.01,10.57,False,547.73,17.29,False,459.76,39.74,False,42.0,0
CSX,CSX,CSX Corporation,씨에스엑스코퍼레이션,철도·물류,미국 동부 화물 철도 운영,45.23,-0.51,68.1,46.18,27.45,-2.1,0.81,27.7,45.46,0.5,Strong Uptrend,5,41.34,9.41,False,38.55,17.33,False,36.05,25.46,False,25.0,0
CCI,CCI,Crown Castle Inc.,크라운 캐슬 주식회사,부동산·리츠,"Crown Castle Inc.는 약 40,000개의 셀 타워와 약 90,000 경로 마일의 fib를 소유, 운영 및 임대합니다.",86.17,3.27,51.9,109.95,76.96,-21.6,0.91,36.4,98.72,14.6,Strong Downtrend,1,85.23,1.1,True,86.19,-0.02,True,91.39,-5.71,False,41.0,2
DDOG,DDOG,Datadog Inc.,데이터독,클라우드 모니터링,클라우드 인프라·앱 모니터링,131.55,-0.84,60.0,199.72,101.74,-34.1,0.71,424.4,176.95,34.5,Strong Downtrend,1,120.81,8.89,False,134.81,-2.42,False,136.09,-3.34,False,36.0,0
CVS,CVS,CVS Health Corporation,CVS 건강 공사,헬스케어,CVS Health Corporation은 미국에서 건강 솔루션을 제공합니다. 회사는 의료 혜택을 통해 운영됩니다.,80.98,3.34,64.7,83.14,57.3,-2.6,0.82,58.3,96.58,19.3,Downtrend,2,75.66,7.03,False,76.58,5.75,False,72.14,12.25,False,34.0,0
DECK,DECK,Deckers Outdoor Corporation,데커스 아웃도어 코퍼레이션,경기 소비재,"Deckers Outdoor Corporation은 자회사와 함께 신발, 의류 및 에어컨을 디자인, 마케팅 및 유통합니다.",106.18,-0.55,49.2,129.37,79.54,-17.9,0.8,15.1,128.76,21.3,Neutral,3,108.41,-2.06,False,102.27,3.82,False,104.41,1.7,True,62.0,1
DVA,DVA,DaVita Inc.,다비타(주),헬스케어,DaVita Inc.는 미국에서 만성 신부전으로 고통받는 환자에게 신장 투석 서비스를 제공합니다. 티,150.07,0.01,50.1,156.76,103.87,-4.3,0.56,15.8,151.71,1.1,Uptrend,4,149.14,0.62,True,132.12,13.59,False,133.9,12.08,False,47.0,1
DRI,DRI,"Darden Restaurants, Inc.","다든 레스토랑, Inc.",경기 소비재,"Darden Restaurant, Inc.는 자회사와 함께 미국에서 풀 서비스 레스토랑을 소유 및 운영하고 있습니다.",196.51,-1.1,47.4,219.08,166.67,-10.3,0.44,20.7,225.48,14.7,Downtrend,2,202.69,-3.05,False,193.84,1.38,True,196.62,-0.06,True,50.0,2
DHR,DHR,Danaher Corporation,다나허 주식회사,헬스케어,"Danaher Corporation은 전문, 의료, 연구, 산업용 제품과 서비스를 설계, 제조 및 판매합니다.",178.98,-0.91,35.7,241.54,177.25,-25.9,0.83,34.6,250.14,39.8,Strong Downtrend,1,198.36,-9.77,False,212.67,-15.84,False,206.12,-13.17,False,40.0,0
DE,DE,Deere & Company,디어 앤 컴퍼니,산업재,Deere & Company는 전 세계적으로 다양한 장비를 제조 및 유통하고 있습니다. 회사는 다음을 통해 운영됩니다.,563.86,-0.67,42.7,660.56,436.32,-14.6,0.78,31.8,665.1,18.0,Uptrend,4,589.4,-4.33,False,535.94,5.21,False,511.64,10.21,False,50.0,0
DELL,DELL,Dell Technologies Inc.,델 테크놀로지스,기술,"Dell Technologies Inc.는 다양한 종합 및 통합을 설계, 개발, 제조, 마케팅, 판매 및 지원합니다.",205.93,-4.65,63.1,216.09,90.39,-4.7,0.63,23.7,187.0,-9.2,Strong Uptrend,5,156.54,31.55,False,141.92,45.1,False,135.47,52.01,False,38.0,0
DXCM,DXCM,DexCom Inc.,덱스컴,의료기기,연속혈당측정기(CGM) 시스템,59.32,-3.4,34.3,89.53,54.84,-33.7,1.23,28.4,86.88,46.5,Strong Downtrend,1,67.1,-11.59,False,66.44,-10.72,False,72.33,-17.99,False,31.0,0
DAL,DAL,"Delta Air Lines, Inc.","델타항공, Inc.",산업재,"Delta Air Lines, Inc.는 미국 및 국제 지역의 승객과 화물을 위한 정기 항공 운송 서비스를 제공합니다.",67.22,-1.44,47.8,75.15,41.0,-10.6,0.62,9.8,79.45,18.2,Uptrend,4,67.08,0.21,True,66.52,1.05,True,60.73,10.69,False,75.0,2
FANG,FANG,Diamondback Energy Inc.,다이아몬드백 에너지,에너지·석유,퍼미안 분지 원유 개발·생산,200.06,1.85,64.2,202.19,126.13,-1.1,0.58,34.9,222.7,11.3,Strong Uptrend,5,182.0,9.92,False,165.83,20.64,False,152.94,30.81,False,51.0,0
DVN,DVN,Devon Energy Corporation,데본 에너지 코퍼레이션,에너지,"독립 에너지 회사인 Devon Energy Corporation은 석유 탐사, 개발 및 생산에 종사하고 있으며,",49.48,2.66,60.8,52.07,29.5,-5.0,0.98,11.9,58.8,18.8,Strong Uptrend,5,46.02,7.52,False,41.09,20.42,False,36.99,33.77,False,64.0,0
DLR,DLR,"Digital Realty Trust, Inc.","디지털 부동산 신탁, Inc.",부동산·리츠,"Digital Realty Trust, Inc.는 운영 파트너십 보조금을 통해 데이터 센터를 소유, 인수, 개발 및 운영합니다.",194.58,-0.9,57.8,203.91,146.93,-4.6,1.06,51.6,217.86,12.0,Strong Uptrend,5,181.19,7.39,False,169.28,14.95,False,168.86,15.23,False,46.0,0
DG,DG,Dollar General Corporation,달러 제너럴 코퍼레이션,필수 소비재,"할인 소매업체인 달러 제너럴 코퍼레이션(Dollar General Corporation)은 미 남부, 남서부, 미주리 지역에 다양한 상품을 제공하고 있습니다.",115.82,-1.3,36.1,155.5,85.12,-25.5,0.67,16.9,147.21,27.1,Neutral,3,134.24,-13.72,False,130.14,-11.0,False,117.84,-1.71,True,63.0,1
DLTR,DLTR,Dollar Tree Inc.,달러 트리,유통·소매,균일가 소매점 체인,98.22,0.22,37.7,141.21,80.17,-30.4,1.06,16.5,124.74,27.0,Downtrend,2,113.58,-13.52,False,116.6,-15.76,False,108.83,-9.75,False,47.0,0
D,D,"Dominion Energy, Inc.","도미니언 에너지, Inc.",유틸리티,"Dominion Energy, Inc.는 미국에서 규제된 전기 및 천연가스 서비스를 제공합니다. 통해 운영됩니다",62.89,0.62,54.0,65.81,51.36,-4.4,1.08,18.1,66.24,5.3,Strong Uptrend,5,62.54,0.56,True,60.78,3.47,False,58.87,6.83,False,56.0,1
