symbol,display_symbol,name_en,name_local,sector,description,price,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
003380.KQ,003380,"Harim Holdings Co., Ltd.","Harim Holdings Co., Ltd.",필수 소비재,"Harim Holdings Co., Ltd., together with its subsidiaries, engages in the food and daily services management business. Th",13480.0,45.6,19469.0,5467.0,-30.8,0.87,,,,Uptrend,4,14840.0,-9.16,False,12129.0,11.14,False,10236.0,31.69,False,39.0,0
115180.KQ,115180,"Qurient Co., Ltd.","Qurient Co., Ltd.",헬스케어,"Qurient Co., Ltd., a biotech company, engages in the research and development of drugs to address unmet medical needs in",39400.0,53.7,50900.0,8570.0,-22.6,1.19,,,,Strong Uptrend,5,37702.0,4.5,False,32580.0,20.93,False,22619.0,74.19,False,51.0,0
195940.KQ,195940,HK inno.N Corporation,HK inno.N Corporation,헬스케어,HK inno.N Corporation engages in the pharmaceutical business in South Korea. The company offers prescription drugs for t,52600.0,57.1,57155.0,36516.0,-8.0,1.19,,67417.0,28.2,Strong Uptrend,5,51733.0,1.68,True,50905.0,3.33,False,47498.0,10.74,False,69.0,1
397030.KQ,397030,"AprilBio Co.,Ltd.","AprilBio Co.,Ltd.",헬스케어,"AprilBio Co., Ltd. develops long-acting type biobetter and antibody biologics. The company develops antibody drugs, doub",61900.0,55.3,73000.0,13610.0,-15.2,1.01,,100000.0,61.6,Strong Uptrend,5,61142.0,1.24,True,52517.0,17.87,False,37229.0,66.27,False,75.0,1
048410.KQ,048410,"Hyundai Bioscience Co., Ltd.","Hyundai Bioscience Co., Ltd.",헬스케어,"Hyundai Bioscience Co., Ltd. operates as a biotechnology company. The company provides Vitabrid C12, a vitamin C product",14630.0,54.3,20000.0,4395.0,-26.9,0.93,,,,Strong Uptrend,5,13740.0,6.48,False,9496.0,54.06,False,7508.0,94.86,False,51.0,0
166090.KQ,166090,Hana Materials Inc.,Hana Materials Inc.,기술,Hana Materials Inc. manufactures and sells silicon electrodes and rings in South Korea. The company offers silicon ceram,71200.0,61.0,72100.0,23600.0,-1.2,0.65,,70800.0,-0.6,Strong Uptrend,5,62720.0,13.52,False,53726.0,32.52,False,41723.0,70.65,False,35.0,0
189300.KQ,189300,"Intellian Technologies, Inc.","Intellian Technologies, Inc.",Unknown,No description,130400.0,53.7,143400.0,35887.0,-9.1,0.97,,150000.0,15.0,Strong Uptrend,5,120708.0,8.03,False,86935.0,50.0,False,67177.0,94.11,False,51.0,0
137400.KQ,137400,People & Technology Inc.,People & Technology Inc.,산업재,"People & Technology Inc. offers coating, calendaring, slitting, automation, and other machineries. The company's product",58300.0,64.1,60900.0,29997.0,-4.3,1.05,,59500.0,2.1,Strong Uptrend,5,50768.0,14.84,False,45582.0,27.9,False,40607.0,43.57,False,42.0,0
089970.KQ,089970,VM Inc.,VM Inc.,기술,VM Inc. manufactures and sells dry etcher systems that are used for semiconductor production process in South Korea and ,55800.0,68.8,57100.0,10500.0,-2.3,0.74,,65500.0,17.4,Strong Uptrend,5,40693.0,37.12,False,33689.0,65.63,False,23738.0,135.07,False,37.0,0
213420.KQ,213420,"Duk San Neolux Co.,Ltd","Duk San Neolux Co.,Ltd",기술,"Duk San Neolux Co.,Ltd develops and manufactures OLED materials for display industry in South Korea. It offers ETL, EIL,",53100.0,57.2,55800.0,27750.0,-4.8,0.6,,60222.0,13.4,Strong Uptrend,5,45135.0,17.65,False,41866.0,26.83,False,40916.0,29.78,False,51.0,0
160190.KQ,160190,HIGEN RNM,HIGEN RNM,경기 소비재,"HIGEN Motor Co., Ltd. manufactures and sells industrial motors in South Korea. It offers low voltage and high voltage mo",42100.0,49.5,85400.0,28700.0,-50.7,0.97,,55000.0,30.6,Strong Downtrend,1,53890.0,-21.88,False,55628.0,-24.32,False,47000.0,-10.43,False,37.0,0
007390.KQ,007390,"NatureCell Co.,Ltd.","NatureCell Co.,Ltd.",Unknown,No description,20100.0,54.1,37800.0,16900.0,-46.8,0.55,,,,Strong Downtrend,0,20490.0,-1.9,True,21654.0,-7.18,False,23317.0,-13.8,False,15.0,1
222080.KQ,222080,Creative & Innovative System Corporation,Creative & Innovative System Corporation,산업재,Creative & Innovative System Corporation manufactures and sells equipment for lithium-ion batteries powering IT instrume,16490.0,69.6,16930.0,6370.0,-2.6,1.66,,,,Strong Uptrend,5,13038.0,26.48,False,10138.0,62.66,False,8645.0,90.75,False,30.0,0
036830.KQ,036830,"Soulbrain Holdings Co., Ltd.","Soulbrain Holdings Co., Ltd.",원자재,"Soulbrain Holdings Co., Ltd. develops, manufactures, and supplies technology industry core materials for semiconductor, ",63100.0,61.9,67500.0,26971.0,-6.5,1.17,,,,Strong Uptrend,5,52824.0,19.45,False,46190.0,36.61,False,42888.0,47.13,False,45.0,0
420770.KQ,420770,"GigaVis Co., Ltd.","GigaVis Co., Ltd.",기술,"GigaVis Co., Ltd. researches, develops, and supplies vision inspection systems in South Korea and internationally. It of",100200.0,70.5,100200.0,23088.0,0.0,1.49,,65000.0,-35.1,Strong Uptrend,5,72767.0,37.7,False,53816.0,86.19,False,40879.0,145.11,False,5.0,0
052020.KQ,052020,"STCube, Inc.","STCube, Inc.",Unknown,No description,18210.0,65.3,19510.0,5580.0,-6.7,1.14,,,,Strong Uptrend,5,12914.0,41.01,False,10373.0,75.55,False,8782.0,107.36,False,25.0,0
014620.KQ,014620,"Sung Kwang Bend Co.,Ltd.","Sung Kwang Bend Co.,Ltd.",산업재,"Sung Kwang Bend Co.,Ltd. engages in the manufacture and sale of pipe fittings in South Korea and internationally. The co",47550.0,74.7,47550.0,24750.0,0.0,6.21,,39750.0,-16.4,Strong Uptrend,5,35628.0,33.46,False,31672.0,50.13,False,31339.0,51.73,False,5.0,0
032500.KQ,032500,Kmw Inc.,Kmw Inc.,기술,"Kmw Inc. develops and produces equipment, and parts and components for mobile communication base stations. Its products ",29550.0,53.2,34100.0,7800.0,-13.3,0.64,,,,Strong Uptrend,5,24115.0,22.54,False,19806.0,49.2,False,15998.0,84.71,False,51.0,0
023160.KQ,023160,Tae Kwang Corporation,Tae Kwang Corporation,Unknown,No description,47000.0,67.8,48500.0,17571.0,-3.1,2.47,,43000.0,-8.5,Strong Uptrend,5,33774.0,39.16,False,28906.0,62.6,False,25678.0,83.04,False,20.0,0
466100.KQ,466100,CLOBOT,CLOBOT,기술,"CLOBOT Co., Ltd operates as a robotics integration company in Korea. It develops CHAMELEON software for general-purpose ",48300.0,47.3,75700.0,16000.0,-36.2,1.08,,,,Neutral,3,57852.0,-16.51,False,55143.0,-12.41,False,38870.0,24.26,False,33.0,0
035760.KQ,035760,"CJ ENM CO., Ltd.","CJ ENM CO., Ltd.",커뮤니케이션 서비스,"CJ ENM CO., Ltd., together with its subsidiaries, engages in media platform, film/drama, music, and commerce businesses ",55100.0,43.1,81800.0,52000.0,-32.6,0.58,,78214.0,41.9,Strong Downtrend,0,63635.0,-13.41,False,63782.0,-13.61,False,66643.0,-17.32,False,28.0,0
056190.KQ,056190,SFA Engineering Corporation,SFA Engineering Corporation,산업재,"SFA Engineering Corporation manufactures and sells display equipment, logistics systems, secondary battery, semiconducto",32800.0,66.8,35650.0,19819.0,-8.0,1.67,,26750.0,-18.4,Strong Uptrend,5,30181.0,8.68,False,26974.0,21.6,False,25065.0,30.86,False,20.0,0
086450.KQ,086450,"DongKook Pharmaceutical Co., Ltd.","DongKook Pharmaceutical Co., Ltd.",Unknown,No description,25900.0,55.5,29900.0,15050.0,-13.4,0.58,,45000.0,73.7,Strong Uptrend,5,21470.0,20.63,False,19644.0,31.85,False,18712.0,38.41,False,71.0,0
204270.KQ,204270,"JNTC Co., Ltd.","JNTC Co., Ltd.",기술,"JNTC Co., Ltd. manufactures and sells mobile device components, specializing in tempered glass and connectors in South K",19980.0,63.1,29450.0,13700.0,-32.2,1.02,,26000.0,30.1,Downtrend,2,19486.0,2.54,False,20353.0,-1.83,True,19657.0,1.64,True,55.0,2
388720.KQ,388720,"Yuil Robotics Co., Ltd.","Yuil Robotics Co., Ltd.",Unknown,No description,97000.0,52.6,150700.0,61200.0,-35.6,1.21,,,,Uptrend,4,107043.0,-9.38,False,96469.0,0.55,True,85054.0,14.05,False,43.0,1
171090.KQ,171090,"SUNIC SYSTEM Co., Ltd.","SUNIC SYSTEM Co., Ltd.",기술,"SUNIC SYSTEM Co., Ltd. manufactures and sells OLED deposition equipment and semiconductor vacuum equipment in Korea. It ",112900.0,60.7,131000.0,33750.0,-13.8,1.15,,164500.0,45.7,Strong Uptrend,5,98788.0,14.29,False,75183.0,50.17,False,57325.0,96.95,False,71.0,0
348370.KQ,348370,"Enchem Co., Ltd.","Enchem Co., Ltd.",산업재,"Enchem Co., Ltd. manufactures and sells electrolytes and additives for secondary batteries and EDLC. The company offers ",50600.0,56.7,97900.0,29950.0,-48.3,0.7,,,,Strong Downtrend,0,58678.0,-13.77,False,64109.0,-21.07,False,66837.0,-24.29,False,11.0,0
161580.KQ,161580,"Philoptics Co., Ltd.","Philoptics Co., Ltd.",산업재,"Philoptics Co., Ltd., together with its subsidiaries, manufactures and sells OLED display laser processing equipment in ",48400.0,60.4,57300.0,28950.0,-15.5,0.73,,,,Uptrend,4,45602.0,6.14,False,44980.0,7.6,False,39965.0,21.11,False,45.0,0
121600.KQ,121600,"Advanced Nano Products Co., Ltd.","Advanced Nano Products Co., Ltd.",원자재,"Advanced Nano Products Co., Ltd. engages in the manufacturing materials used in thin-film solar cells, display panels, a",88800.0,71.4,88800.0,44188.0,0.0,3.08,,86500.0,-2.6,Strong Uptrend,5,68438.0,29.75,False,62237.0,42.68,False,57233.0,55.16,False,10.0,0
082270.KQ,082270,"GemVax&KAEL Co.,Ltd","GemVax&KAEL Co.,Ltd",Unknown,No description,24400.0,33.7,69800.0,23100.0,-65.0,0.43,,,,Downtrend,2,36314.0,-32.81,False,34432.0,-29.14,False,43170.0,-43.48,False,10.0,0
124500.KQ,124500,"ITCENGLOBAL CO., Ltd.","ITCENGLOBAL CO., Ltd.",기술,"ITCENGLOBAL CO., Ltd. engages in the provision of consulting, ICT, and outsourcing services and solutions in South Korea",46250.0,41.4,71900.0,6240.0,-35.7,0.67,,,,Uptrend,4,53079.0,-12.87,False,39522.0,17.02,False,28614.0,61.63,False,32.0,0
253450.KQ,253450,Studio Dragon Corporation,Studio Dragon Corporation,커뮤니케이션 서비스,"Studio Dragon Corporation, a drama studio, produces and provides drama contents worldwide. The company was founded in 20",35700.0,45.1,56000.0,33400.0,-36.2,0.51,,52208.0,46.2,Strong Downtrend,0,40585.0,-12.04,False,41168.0,-13.28,False,44211.0,-19.25,False,35.0,0
328130.KQ,328130,Lunit Inc.,Lunit Inc.,헬스케어,Lunit Inc. provides AI-powered software and solutions for cancer diagnostics and therapeutics in South Korea. It offers ,36450.0,51.0,57600.0,31800.0,-36.7,2.0,,30000.0,-17.7,Strong Downtrend,0,38043.0,-4.19,False,38965.0,-6.45,False,42128.0,-13.48,False,10.0,0
044490.KQ,044490,"Taewoong Co.,Ltd","Taewoong Co.,Ltd",산업재,"Taewoong Co.,Ltd manufactures and sells open-die forgings and ring rolled products in South Korea and internationally. T",53300.0,60.4,57300.0,13830.0,-7.0,0.83,,46500.0,-12.8,Strong Uptrend,5,41422.0,28.68,False,34215.0,55.78,False,32897.0,62.02,False,35.0,0
358570.KQ,358570,"GI Innovation, Inc.","GI Innovation, Inc.",Unknown,No description,16020.0,61.4,24000.0,11610.0,-33.2,1.26,,,,Strong Downtrend,1,14365.0,11.52,False,15646.0,2.39,False,17139.0,-6.53,False,21.0,0
174900.KQ,174900,AbClon Inc.,AbClon Inc.,헬스케어,AbClon Inc. engages in the research and development of antibody drugs in South Korea and Sweden. The company's products ,51700.0,43.3,89100.0,8960.0,-42.0,0.56,,,,Uptrend,4,62528.0,-17.32,False,51257.0,0.86,True,31955.0,61.79,False,32.0,1
078160.KQ,078160,"MEDIPOST Co., Ltd.","MEDIPOST Co., Ltd.",Unknown,No description,26450.0,62.9,27100.0,8100.0,-2.4,0.96,,,,Strong Uptrend,5,22741.0,16.31,False,19874.0,33.09,False,15677.0,68.72,False,45.0,0
295310.KQ,295310,HVM,HVM,원자재,"Hvm, Co.,Ltd. produces and sells special metals in Korea. The company offers special nickel alloy for use in parts of ai",85400.0,47.0,112100.0,18600.0,-23.8,1.34,,,,Uptrend,4,88347.0,-3.34,False,65719.0,29.95,False,46375.0,84.15,False,45.0,0
074600.KQ,074600,Wonik QnC Corporation,Wonik QnC Corporation,기술,Wonik QnC Corporation manufactures and sells quartz and ceramic wares used in the production of semiconductor wafers in ,38950.0,68.2,38950.0,16111.0,0.0,2.92,,38667.0,-0.7,Strong Uptrend,5,31858.0,22.26,False,26778.0,45.46,False,22986.0,69.45,False,20.0,0
476060.KQ,476060,476060.KQ,476060.KQ,Unknown,No description,22450.0,51.4,26300.0,5025.0,-14.6,0.8,,,,Strong Uptrend,5,21148.0,6.16,False,19556.0,14.8,False,13995.0,60.41,False,51.0,0
050890.KQ,050890,050890.KQ,050890.KQ,Unknown,No description,16430.0,57.2,18160.0,6028.0,-9.5,0.16,,,,Strong Uptrend,5,11997.0,36.95,False,9823.0,67.26,False,8289.0,98.21,False,45.0,0
372320.KQ,372320,372320.KQ,372320.KQ,Unknown,No description,63900.0,67.7,63900.0,26000.0,0.0,0.88,,,,Strong Uptrend,5,52172.0,22.48,False,48175.0,32.64,False,41394.0,54.37,False,25.0,0
036810.KQ,036810,036810.KQ,036810.KQ,Unknown,No description,45850.0,61.8,49550.0,16188.0,-7.5,1.73,,,,Strong Uptrend,5,41543.0,10.37,False,36351.0,26.13,False,29700.0,54.38,False,50.0,0
126340.KQ,126340,126340.KQ,126340.KQ,Unknown,No description,133000.0,55.5,151300.0,23252.0,-12.1,0.82,,,,Strong Uptrend,5,120687.0,10.2,False,94699.0,40.44,False,65124.0,104.23,False,51.0,0
365340.KQ,365340,365340.KQ,365340.KQ,Unknown,No description,79900.0,72.2,81800.0,30250.0,-2.3,0.58,,,,Strong Uptrend,5,63564.0,25.7,False,53414.0,49.59,False,44871.0,78.07,False,15.0,0
056080.KQ,056080,056080.KQ,056080.KQ,Unknown,No description,25850.0,49.5,45700.0,7310.0,-43.4,4.26,,,,Uptrend,4,29902.0,-13.55,False,22800.0,13.38,False,16877.0,53.17,False,40.0,0
