symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
MDB,MDB,MongoDB Inc.,몽고DB,데이터베이스,클라우드 NoSQL 데이터베이스,260.0,2.53,50.5,440.6,171.64,-41.0,0.16,,351.1,35.0,Strong Downtrend,1,286.92,-9.38,False,338.91,-23.28,False,296.96,-12.45,False,37.0,0
MMM,MMM,3M Company,3M Company,산업재,"3M Company provides diversified technology services in the America, the Asia Pacific, Europe, the Middle East, Africa, a",145.3,-0.47,41.9,173.83,134.84,-16.4,0.17,27.9,175.03,20.5,Strong Downtrend,1,154.7,-6.08,False,159.4,-8.85,False,155.53,-6.58,False,35.0,0
ABBV,ABBV,AbbVie Inc.,AbbVie Inc.,헬스케어,"AbbVie Inc., a research-based biopharmaceutical company, engages in the research and development, manufacturing, commerc",200.29,0.8,38.2,238.71,171.84,-16.1,0.35,84.9,249.27,24.5,Strong Downtrend,1,216.06,-7.3,False,218.74,-8.43,False,208.74,-4.05,False,27.0,0
ABT,ABT,Abbott Laboratories,Abbott Laboratories,헬스케어,"Abbott Laboratories, together with its subsidiaries, discovers, develops, manufactures, and sells health care products w",92.89,1.93,32.5,135.32,91.13,-31.4,0.35,26.0,118.64,27.7,Strong Downtrend,0,105.96,-12.33,False,114.28,-18.72,False,121.85,-23.77,False,25.0,0
AOS,AOS,A. O. Smith Corporation,A. O. Smith Corporation,산업재,"A. O. Smith Corporation manufactures and markets residential and commercial gas and electric water heaters, boilers, hea",64.39,0.02,43.1,80.47,61.8,-20.0,0.19,16.7,78.3,21.6,Downtrend,2,70.43,-8.58,False,68.97,-6.64,False,68.78,-6.38,False,45.0,0
ACN,ACN,Accenture plc,Accenture plc,기술,"Accenture plc provides strategy and consulting, industry X, song, and technology and operation services in the Americas,",180.57,1.24,37.5,318.9,178.28,-43.4,0.19,14.8,250.51,38.7,Strong Downtrend,0,205.06,-11.94,False,233.55,-22.68,False,251.43,-28.18,False,31.0,0
AES,AES,The AES Corporation,The AES Corporation,유틸리티,"The AES Corporation, together with its subsidiaries, operates as a power generation and utility company. It operates thr",14.49,0.0,53.6,17.28,9.27,-16.1,0.09,11.1,15.11,4.3,Uptrend,4,14.88,-2.62,False,14.4,0.62,True,13.35,8.54,False,53.0,1
AFL,AFL,Aflac Incorporated,Aflac Incorporated,금융 서비스,"Aflac Incorporated, through its subsidiaries, provides supplemental health and life insurance products. It operates in t",115.23,0.53,62.5,116.85,96.54,-1.4,0.13,16.9,111.86,-2.9,Strong Uptrend,5,111.78,3.09,False,110.68,4.11,False,107.34,7.35,False,42.0,0
A,A,"Agilent Technologies, Inc.","Agilent Technologies, Inc.",헬스케어,"Agilent Technologies, Inc. provides application focused solutions to the life sciences, diagnostics, and applied chemica",116.25,0.61,47.6,156.56,104.38,-25.7,0.11,25.7,160.69,38.2,Strong Downtrend,1,119.29,-2.55,False,131.15,-11.36,False,126.83,-8.34,False,50.0,0
AKAM,AKAM,"Akamai Technologies, Inc.","Akamai Technologies, Inc.",기술,"Akamai Technologies, Inc. engages in the provision of security, delivery, and cloud computing solutions in the United St",94.65,-0.63,40.5,119.15,70.53,-20.6,0.08,30.8,112.28,18.6,Uptrend,4,103.06,-8.16,False,95.64,-1.04,True,86.28,9.7,False,54.0,1
ALB,ALB,Albemarle Corporation,Albemarle Corporation,원자재,"Albemarle Corporation provides energy storage solutions worldwide. It operates through three segments: Energy Storage, S",191.59,1.73,54.7,215.62,54.14,-11.1,0.24,,196.56,2.6,Strong Uptrend,5,174.91,9.54,False,156.91,22.1,False,115.92,65.28,False,48.0,0
ARE,ARE,"Alexandria Real Estate Equities, Inc.","Alexandria Real Estate Equities, Inc.",부동산·리츠,"Alexandria Real Estate Equities, Inc. an S&P 500 company, is a best-in-class, mission-driven life science REIT making a ",46.92,-1.01,49.9,83.51,42.61,-43.8,0.13,,57.86,23.3,Strong Downtrend,0,49.32,-4.87,False,49.91,-5.99,False,61.5,-23.71,False,23.0,0
APD,APD,"Air Products and Chemicals, Inc.","Air Products and Chemicals, Inc.",원자재,"Air Products and Chemicals, Inc. provides atmospheric gases, process and specialty gases, equipment, and related service",302.55,0.26,63.7,303.65,227.66,-0.4,0.24,,317.14,4.8,Uptrend,4,285.32,6.04,False,268.26,12.78,False,271.37,11.49,False,36.0,0
LNT,LNT,Alliant Energy Corporation,Alliant Energy Corporation,유틸리티,Alliant Energy Corporation operates as a utility holding company that provides regulated electric and natural gas servic,72.57,0.36,54.6,73.72,58.14,-1.6,0.17,23.1,77.09,6.2,Strong Uptrend,5,70.9,2.36,False,68.39,6.11,False,65.72,10.42,False,48.0,0
ALLE,ALLE,Allegion plc,Allegion plc,산업재,Allegion plc engages in the provision of security products and solutions worldwide. It is operating through two segments,147.7,1.1,53.4,179.09,134.79,-17.5,0.28,19.9,173.17,17.2,Strong Downtrend,0,153.29,-3.65,False,157.79,-6.39,False,158.64,-6.9,False,40.0,0
ALL,ALL,The Allstate Corporation,The Allstate Corporation,금융 서비스,"The Allstate Corporation, together with its subsidiaries, provides property and casualty, and other insurance products i",216.03,1.48,56.3,218.23,188.16,-1.0,0.12,5.7,240.0,11.1,Strong Uptrend,5,208.69,3.52,False,206.09,4.82,False,202.55,6.66,False,61.0,0
MO,MO,"Altria Group, Inc.","Altria Group, Inc.",필수 소비재,"Altria Group, Inc., through its subsidiaries, manufactures and sells smokeable and oral tobacco products in the United S",66.06,-1.23,52.2,68.55,52.63,-3.6,0.17,16.0,65.58,-0.7,Strong Uptrend,5,65.59,0.72,True,61.35,7.68,False,60.38,9.41,False,46.0,1
AMCR,AMCR,Amcor plc,Amcor plc,경기 소비재,"Amcor plc, together with its subsidiaries, engages in the production and sale of packaging products in Europe, North Ame",38.92,-0.08,39.9,49.92,38.11,-22.0,0.13,29.3,50.22,29.0,Downtrend,2,43.29,-10.09,False,42.46,-8.34,False,43.04,-9.57,False,49.0,0
AEE,AEE,Ameren Corporation,Ameren Corporation,유틸리티,"Ameren Corporation, together with its subsidiaries, operates as a public utility holding company in the United States. T",112.03,0.82,54.0,114.32,91.67,-2.0,0.11,21.0,120.53,7.6,Strong Uptrend,5,109.59,2.23,False,105.19,6.5,False,101.42,10.46,False,48.0,0
AIG,AIG,"American International Group, Inc.","American International Group, Inc.",금융 서비스,"American International Group, Inc. provides insurance products for commercial, institutional, and individual customers i",75.11,-0.04,42.3,86.08,71.47,-12.7,0.8,13.8,86.45,15.1,Strong Downtrend,1,76.81,-2.21,False,77.3,-2.83,False,78.58,-4.42,False,39.0,0
AMT,AMT,American Tower Corporation,American Tower Corporation,부동산·리츠,American Tower Corporation is one of the largest global real estate investment trusts. It is a leading independent owner,176.68,-0.86,49.3,225.84,165.62,-21.8,0.25,32.7,215.45,21.9,Downtrend,2,178.76,-1.16,True,176.99,-0.18,True,188.68,-6.36,False,53.0,2
AMP,AMP,"Ameriprise Financial, Inc.","Ameriprise Financial, Inc.",금융 서비스,"Ameriprise Financial, Inc., together with its subsidiaries, operates as a diversified financial services company in the ",474.3,2.19,60.7,543.89,430.4,-12.8,0.28,11.8,536.55,13.1,Strong Downtrend,1,466.38,1.7,True,473.23,0.23,True,488.18,-2.84,False,48.0,2
AWK,AWK,"American Water Works Company, Inc.","American Water Works Company, Inc.",유틸리티,"American Water Works Company, Inc., through its subsidiaries, provides water and wastewater services in the United State",132.59,0.13,46.5,145.54,122.12,-8.9,0.11,23.3,139.45,5.2,Downtrend,2,133.35,-0.57,True,131.36,0.94,True,134.95,-1.75,True,42.0,3
AXP,AXP,American Express Company,American Express Company,금융 서비스,"American Express Company, together with its subsidiaries, operates as an integrated payments company in the United State",315.96,0.6,48.7,382.83,262.06,-17.5,0.31,19.7,359.98,13.9,Strong Downtrend,1,319.98,-1.26,True,342.58,-7.77,False,328.52,-3.82,False,44.0,1
AME,AME,"AMETEK, Inc.","AMETEK, Inc.",산업재,"AMETEK, Inc. manufactures and sells electronic instruments (EIG) and electromechanical (EMG) devices in the United State",232.66,-0.12,56.9,241.08,165.21,-3.5,0.14,36.3,250.0,7.5,Strong Uptrend,5,226.47,2.73,False,215.21,8.11,False,198.71,17.09,False,45.0,0
AMGN,AMGN,Amgen Inc.,Amgen Inc.,헬스케어,"Amgen Inc. discovers, develops, manufactures, and delivers human therapeutics worldwide. The company's principal product",344.15,-0.12,42.4,388.16,254.3,-11.3,0.2,24.2,352.73,2.5,Uptrend,4,360.42,-4.51,False,344.45,-0.09,True,313.95,9.62,False,42.0,1
APH,APH,Amphenol Corporation,Amphenol Corporation,기술,"Amphenol Corporation, together with its subsidiaries, designs, manufactures, and markets electrical, electronic, and fib",146.13,-2.39,56.2,165.92,75.32,-11.9,0.3,43.7,169.78,16.2,Neutral,3,138.79,5.29,False,139.31,4.9,False,123.51,18.31,False,51.0,0
AON,AON,Aon plc,Aon plc,금융 서비스,"Aon plc operates as a professional services firm in the United States, rest of the Americas, the United Kingdom, Ireland",324.7,1.11,48.9,375.37,309.97,-13.5,0.1,19.1,389.95,20.1,Strong Downtrend,0,327.0,-0.7,True,337.1,-3.68,False,347.75,-6.63,False,44.0,1
APTV,APTV,Aptiv PLC,Aptiv PLC,경기 소비재,"Aptiv PLC, an industrial technology company, provides hardware and software solutions to support automotive and other in",60.01,-0.15,38.0,88.67,55.93,-32.3,0.16,80.0,87.09,45.1,Strong Downtrend,0,70.65,-15.06,False,74.78,-19.75,False,74.92,-19.9,False,23.0,0
APA,APA,APA Corporation,APA Corporation,에너지,"APA Corporation, an independent energy company, explores for, develops, and produces natural gas, crude oil, and natural",38.08,0.93,51.8,44.09,14.86,-13.6,0.11,9.5,41.41,8.7,Strong Uptrend,5,34.11,11.64,False,29.31,29.92,False,24.73,53.98,False,61.0,0
ACGL,ACGL,Arch Capital Group Ltd.,Arch Capital Group Ltd.,금융 서비스,"Arch Capital Group Ltd., together with its subsidiaries, provides insurance, reinsurance, and mortgage insurance product",97.06,0.9,51.4,101.98,84.72,-4.8,0.12,8.4,109.11,12.4,Strong Uptrend,5,96.95,0.11,True,94.99,2.18,False,92.65,4.76,False,65.0,1
APO,APO,"Apollo Global Management, Inc.","Apollo Global Management, Inc.",금융 서비스,"Apollo Global Management, Inc. is a private equity firm specializing in investments in credit, private equity, infrastru",124.11,-0.12,62.2,154.24,100.3,-19.5,0.1,22.4,139.06,12.0,Strong Downtrend,1,115.99,7.0,False,126.99,-2.27,False,131.19,-5.4,False,36.0,0
ADM,ADM,Archer-Daniels-Midland Company,Archer-Daniels-Midland Company,필수 소비재,"Archer-Daniels-Midland Company provides human and animal nutrition ingredients and solutions in the United States, Switz",69.95,1.04,50.8,73.83,45.85,-5.3,0.16,31.4,66.6,-4.8,Strong Uptrend,5,69.25,1.01,True,64.56,8.35,False,60.1,16.39,False,39.0,1
ANET,ANET,"Arista Networks, Inc.","Arista Networks, Inc.",기술,"Arista Networks, Inc. engages in the development, marketing, and sale of data-driven, client to cloud networking solutio",171.06,-3.31,66.9,177.73,77.91,-3.8,0.34,62.4,179.75,5.1,Uptrend,4,139.95,22.23,False,135.7,26.06,False,129.55,32.04,False,14.0,0
ARES,ARES,Ares Management Corporation,Ares Management Corporation,금융 서비스,Ares Management Corporation operates as an alternative asset manager. Its Direct Lending Group segment provides financin,113.31,-1.67,50.9,187.77,95.2,-39.7,0.15,66.3,144.29,27.3,Strong Downtrend,0,115.14,-1.59,True,136.97,-17.27,False,151.72,-25.32,False,34.0,1
AIZ,AIZ,"Assurant, Inc.","Assurant, Inc.",금융 서비스,"Assurant, Inc. provides protection services to connected devices, homes, and automobiles in North America, Latin America",233.55,1.63,67.7,242.33,182.42,-3.6,0.15,13.8,260.0,11.3,Neutral,3,223.94,4.29,False,226.93,2.92,False,214.37,8.95,False,26.0,0
T,T,AT&T Inc.,AT&T Inc.,커뮤니케이션 서비스,"AT&T Inc. provides telecommunications and technology services worldwide. It operates through two segments, Communication",26.07,-0.5,41.8,28.8,22.76,-9.5,0.17,8.6,30.37,16.5,Neutral,3,27.37,-4.75,False,25.77,1.16,True,26.28,-0.8,True,56.0,2
AJG,AJG,Arthur J. Gallagher & Co.,Arthur J. Gallagher & Co.,금융 서비스,"Arthur J. Gallagher & Co., together with its subsidiaries, provides insurance and reinsurance brokerage, consulting, and",216.34,0.45,46.3,345.35,204.17,-37.4,0.13,37.6,271.42,25.5,Strong Downtrend,0,219.49,-1.44,True,235.59,-8.17,False,270.01,-19.88,False,39.0,1
ATO,ATO,Atmos Energy Corporation,Atmos Energy Corporation,유틸리티,"Atmos Energy Corporation, together with its subsidiaries, engages in the regulated natural gas distribution, and pipelin",187.33,1.01,53.4,192.29,148.94,-2.6,0.12,24.4,186.82,-0.3,Strong Uptrend,5,182.53,2.63,False,175.93,6.48,False,167.82,11.63,False,38.0,0
ADSK,ADSK,"Autodesk, Inc.","Autodesk, Inc.",기술,"Autodesk, Inc. engages in the provision of 3D design, engineering, and entertainment technology solutions worldwide. The",240.87,1.44,51.0,326.79,218.45,-26.3,0.18,46.1,325.55,35.2,Strong Downtrend,1,240.43,0.18,True,265.36,-9.23,False,284.59,-15.36,False,51.0,1
AVB,AVB,"AvalonBay Communities, Inc.","AvalonBay Communities, Inc.",부동산·리츠,"AvalonBay Communities, Inc., a member of the S&P 500, is an equity REIT. The firm develops, redevelops, acquires and man",173.71,0.77,58.4,204.23,159.04,-14.9,0.18,23.5,193.55,11.4,Strong Downtrend,1,170.76,1.73,True,173.38,0.19,True,181.67,-4.38,False,44.0,2
AZO,AZO,"AutoZone, Inc.","AutoZone, Inc.",경기 소비재,"AutoZone, Inc. operates as a retailer and distributor of automotive replacement parts and accessories in the United Stat",3580.9,0.08,55.2,4354.54,3244.92,-17.8,0.11,25.1,4204.74,17.4,Strong Downtrend,0,3584.36,-0.1,True,3602.66,-0.6,True,3761.77,-4.81,False,44.0,2
AXON,AXON,"Axon Enterprise, Inc.","Axon Enterprise, Inc.",산업재,"Axon Enterprise, Inc. provides public safety technology solutions in the United States and internationally. The company ",407.03,2.5,46.5,870.97,345.94,-53.3,0.15,269.6,707.96,73.9,Strong Downtrend,0,453.48,-10.24,False,517.18,-21.3,False,634.5,-35.85,False,26.0,0
AVY,AVY,Avery Dennison Corporation,Avery Dennison Corporation,경기 소비재,Avery Dennison Corporation operates as a materials science and digital identification solutions company in the North Ame,165.49,-0.01,40.5,196.48,155.86,-15.8,0.13,18.8,205.0,23.9,Neutral,3,178.48,-7.28,False,178.22,-7.14,False,174.38,-5.1,False,51.0,0
BALL,BALL,Ball Corporation,Ball Corporation,경기 소비재,"Ball Corporation supplies aluminum packaging products for the beverage, personal care, and household products industries",61.75,0.7,48.5,67.56,46.08,-8.6,0.16,18.7,70.86,14.8,Uptrend,4,62.83,-1.72,True,57.03,8.28,False,54.82,12.64,False,56.0,1
BAC,BAC,Bank of America Corporation,Bank of America Corporation,금융 서비스,"Bank of America Corporation, through its subsidiaries, provides various financial products and services for individual c",52.65,1.15,56.9,56.93,38.82,-7.5,0.2,13.1,62.8,19.3,Neutral,3,51.0,3.24,False,52.2,0.86,True,49.82,5.68,False,56.0,1
BRK-B,BRK-B,Berkshire Hathaway Inc.,Berkshire Hathaway Inc.,금융 서비스,"Berkshire Hathaway Inc., together with its subsidiaries, engages in the insurance, freight rail transportation, and util",474.99,1.21,47.4,539.8,459.11,-12.0,0.27,15.3,524.0,10.3,Strong Downtrend,1,486.65,-2.4,False,491.98,-3.45,False,490.54,-3.17,False,40.0,0
BDX,BDX,"Becton, Dickinson and Company","Becton, Dickinson and Company",헬스케어,"Becton, Dickinson and Company develops, manufactures, and sells medical supplies, devices, laboratory equipment, and dia",152.26,0.08,37.1,184.21,126.85,-17.3,0.11,24.9,191.46,25.7,Neutral,3,163.25,-6.73,False,157.8,-3.51,False,149.46,1.87,True,59.0,1
BAX,BAX,Baxter International Inc.,Baxter International Inc.,헬스케어,"Baxter International Inc., through its subsidiaries, provides a portfolio of healthcare products in the United States. T",18.3,0.77,55.6,31.47,15.8,-41.8,0.22,,22.12,20.9,Strong Downtrend,0,18.65,-1.88,True,18.84,-2.87,False,22.46,-18.52,False,27.0,1
BBY,BBY,"Best Buy Co., Inc.","Best Buy Co., Inc.",경기 소비재,"Best Buy Co., Inc. offers technology products and solutions in the United States, Canada, and internationally. The compa",59.87,-0.96,38.2,81.66,59.87,-26.7,0.19,11.9,72.74,21.5,Strong Downtrend,0,63.73,-6.06,False,67.33,-11.08,False,68.62,-12.75,False,33.0,0
BLK,BLK,"BlackRock, Inc.","BlackRock, Inc.",금융 서비스,"BlackRock, Inc. is a publicly owned investment manager. The firm primarily provides its services to institutional, inter",1049.67,0.45,58.9,1190.14,889.36,-11.8,0.18,26.4,1254.12,19.5,Strong Downtrend,1,1020.73,2.84,False,1045.86,0.36,True,1059.2,-0.9,True,50.0,2
TECH,TECH,Bio-Techne Corporation,Bio-Techne Corporation,헬스케어,"Bio-Techne Corporation, together with its subsidiaries, develops, manufactures, and sells life science reagents, instrum",55.01,1.51,47.7,71.28,46.47,-22.8,0.11,103.8,72.27,31.4,Strong Downtrend,1,56.76,-3.08,False,59.44,-7.45,False,56.66,-2.91,False,42.0,0
XYZ,XYZ,"Block, Inc.","Block, Inc.",기술,"Block, Inc., together with its subsidiaries, builds ecosystems focused on commerce and financial products and services i",71.25,-0.53,63.6,81.11,46.53,-12.2,0.25,33.9,86.25,21.1,Strong Downtrend,1,60.7,17.38,False,62.9,13.28,False,67.35,5.79,False,39.0,0
BX,BX,Blackstone Inc.,Blackstone Inc.,금융 서비스,"Blackstone Inc. is an alternative asset management firm specializing in private equity, venture capital, real estate, he",120.15,-1.23,49.1,184.87,102.12,-35.0,0.16,30.8,143.3,19.3,Strong Downtrend,1,119.45,0.59,True,134.02,-10.35,False,145.54,-17.45,False,37.0,1
BSX,BSX,Boston Scientific Corporation,Boston Scientific Corporation,헬스케어,"Boston Scientific Corporation develops, manufactures, and markets medical devices for use in various interventional medi",61.39,-1.1,41.1,108.14,59.52,-43.2,0.18,25.7,85.94,40.0,Strong Downtrend,0,70.4,-12.8,False,83.44,-26.43,False,93.01,-34.0,False,27.0,0
BA,BA,The Boeing Company,The Boeing Company,산업재,"The Boeing Company, together with its subsidiaries, designs, develops, manufactures, sells, services, and supports comme",231.08,-0.59,60.7,252.15,177.95,-8.4,0.19,91.3,268.92,16.4,Neutral,3,221.67,4.25,False,217.25,6.37,False,217.73,6.13,False,40.0,0
BK,BK,The Bank of New York Mellon Corporation,The Bank of New York Mellon Corporation,금융 서비스,The Bank of New York Mellon Corporation provides a range of financial products and services in the United States and int,134.28,0.17,67.8,137.92,77.51,-2.6,0.21,16.7,141.96,5.7,Strong Uptrend,5,121.92,10.14,False,118.3,13.51,False,108.38,23.9,False,32.0,0
BR,BR,"Broadridge Financial Solutions, Inc.","Broadridge Financial Solutions, Inc.",기술,"Broadridge Financial Solutions, Inc. provides investor communications and technology-driven solutions for the financial ",158.92,2.48,43.4,263.28,151.12,-39.6,0.11,17.6,245.88,54.7,Strong Downtrend,0,172.35,-7.79,False,196.71,-19.21,False,218.42,-27.24,False,35.0,0
BRO,BRO,"Brown & Brown, Inc.","Brown & Brown, Inc.",금융 서비스,"Brown & Brown, Inc. markets and sells insurance products and services in the United States, the United Kingdom, and inte",66.89,1.5,48.1,114.04,63.43,-41.3,0.2,21.2,79.47,18.8,Strong Downtrend,0,68.57,-2.45,False,73.85,-9.42,False,86.38,-22.56,False,26.0,0
BMY,BMY,Bristol-Myers Squibb Company,Bristol-Myers Squibb Company,헬스케어,"Bristol-Myers Squibb Company discovers, develops, licenses, manufactures, markets, distributes, and sells biopharmaceuti",58.35,-0.61,47.1,61.73,41.67,-5.5,0.31,16.9,63.04,8.0,Uptrend,4,59.08,-1.24,True,54.96,6.17,False,49.87,17.0,False,50.0,1
BF-B,BF-B,Brown-Forman Corporation,Brown-Forman Corporation,필수 소비재,"Brown-Forman Corporation, together with its subsidiaries, manufactures, distills, bottles, imports, exports, markets, an",28.01,-1.06,52.4,34.92,22.8,-19.8,0.07,16.3,29.23,4.4,Neutral,3,27.26,2.75,False,27.37,2.34,False,27.92,0.32,True,47.0,1
BLDR,BLDR,"Builders FirstSource, Inc.","Builders FirstSource, Inc.",산업재,"Builders FirstSource, Inc., together with its subsidiaries, provides building materials for professional builders in new",89.28,-0.84,51.9,149.21,78.85,-40.2,0.11,23.0,118.1,32.3,Strong Downtrend,0,96.68,-7.65,False,103.44,-13.69,False,114.55,-22.06,False,34.0,0
BXP,BXP,"BXP, Inc.","BXP, Inc.",부동산·리츠,"BXP, Inc. is the largest publicly traded developer, owner, and manager of premier workplaces in the United States, conce",58.12,0.68,63.5,76.36,50.74,-23.9,0.49,33.4,69.3,19.2,Strong Downtrend,1,56.15,3.51,False,61.89,-6.09,False,65.03,-10.63,False,39.0,0
BG,BG,Bunge Global SA,Bunge Global SA,필수 소비재,Bunge Global SA operates as an agribusiness and food company worldwide. It operates through four segments: Soybean Proce,124.28,-0.5,51.1,129.42,71.43,-4.0,0.23,25.2,135.56,9.1,Strong Uptrend,5,121.88,1.97,True,109.22,13.79,False,94.87,31.0,False,52.0,1
CPT,CPT,Camden Property Trust,Camden Property Trust,부동산·리츠,"Camden Property Trust, an S&P 500 Company, is a real estate company. The firm is primarily engaged in the ownership, man",101.79,0.04,51.0,116.12,95.56,-12.3,0.06,28.8,114.3,12.3,Strong Downtrend,1,103.11,-1.28,True,103.7,-1.84,True,105.27,-3.31,False,44.0,2
CPB,CPB,The Campbell's Company,The Campbell's Company,필수 소비재,"The Campbell's Company, together with its subsidiaries, manufactures and markets food and beverage products in the Unite",20.55,-0.34,38.8,34.44,20.0,-40.3,0.26,11.2,23.94,16.5,Strong Downtrend,0,23.62,-13.0,False,25.76,-20.23,False,28.32,-27.44,False,23.0,0
CHRW,CHRW,"C.H. Robinson Worldwide, Inc.","C.H. Robinson Worldwide, Inc.",산업재,"C.H. Robinson Worldwide, Inc., together with its subsidiaries, provides freight transportation and related logistics and",185.55,1.38,63.2,199.91,85.91,-7.2,0.15,38.4,190.32,2.6,Strong Uptrend,5,178.74,3.81,False,170.22,9.01,False,141.54,31.09,False,42.0,0
COF,COF,Capital One Financial Corporation,Capital One Financial Corporation,금융 서비스,"Capital One Financial Corporation operates as the financial services holding company for the Capital One, National Assoc",192.05,0.34,47.3,256.96,176.1,-25.3,0.17,59.1,256.52,33.6,Strong Downtrend,1,196.32,-2.18,False,212.49,-9.62,False,211.37,-9.14,False,42.0,0
CAH,CAH,"Cardinal Health, Inc.","Cardinal Health, Inc.",헬스케어,"Cardinal Health, Inc. operates as a healthcare services and products company in the United States and internationally. I",202.56,1.36,39.3,229.32,136.03,-11.7,0.33,29.1,248.27,22.6,Uptrend,4,215.71,-6.1,False,210.01,-3.55,False,182.58,10.94,False,53.0,0
CCL,CCL,Carnival Corporation & plc,Carnival Corporation & plc,경기 소비재,"Carnival Corporation & plc, a cruise company, provides leisure travel services in North America, Australia, Europe, and ",26.67,-1.84,47.4,33.83,18.26,-21.2,0.17,11.8,34.51,29.4,Downtrend,2,28.3,-5.76,False,28.21,-5.46,False,28.13,-5.19,False,60.0,0
CVNA,CVNA,Carvana Co.,Carvana Co.,경기 소비재,"Carvana Co., together with its subsidiaries, operates an e-commerce platform for buying and selling used cars. It provid",408.83,-0.06,67.7,478.45,237.15,-14.6,0.19,48.3,425.32,4.0,Neutral,3,343.85,18.9,False,374.27,9.23,False,359.67,13.67,False,16.0,0
CARR,CARR,Carrier Global Corporation,Carrier Global Corporation,산업재,"Carrier Global Corporation provides intelligent climate and energy solutions in the United States, Europe, the Asia Paci",62.06,1.79,56.2,80.08,50.14,-22.5,0.17,36.7,71.03,14.5,Uptrend,4,60.56,2.48,False,57.5,7.93,False,62.06,0.0,True,55.0,1
CASY,CASY,"Casey's General Stores, Inc.","Casey's General Stores, Inc.",경기 소비재,"Casey's General Stores, Inc., together with its subsidiaries, operates convenience stores under the Casey's and Casey's ",801.38,0.23,75.7,801.38,429.51,0.0,0.1,46.0,748.06,-6.7,Strong Uptrend,5,698.1,14.79,False,632.9,26.62,False,572.61,39.95,False,5.0,0
CBRE,CBRE,"CBRE Group, Inc.","CBRE Group, Inc.",부동산·리츠,"CBRE Group, Inc. operates as a commercial real estate services and investment company in the United States, the United K",147.24,-0.71,54.7,171.61,120.43,-14.2,0.13,33.7,178.0,20.9,Downtrend,2,144.95,1.58,True,152.9,-3.7,False,150.61,-2.24,False,49.0,1
CAT,CAT,Caterpillar Inc.,Caterpillar Inc.,산업재,"Caterpillar Inc. provides construction and mining equipment, off-highway diesel and natural gas engines, industrial gas ",821.04,-1.17,66.5,835.24,303.17,-1.7,0.24,43.7,772.18,-6.0,Strong Uptrend,5,737.39,11.34,False,663.98,23.65,False,543.21,51.15,False,15.0,0
CBOE,CBOE,"Cboe Global Markets, Inc.","Cboe Global Markets, Inc.",금융 서비스,"Cboe Global Markets, Inc., through its subsidiaries, operates as a derivatives and securities exchange network that deli",302.64,-0.39,57.5,309.38,211.08,-2.2,0.17,29.0,301.64,-0.3,Strong Uptrend,5,288.41,4.93,False,272.68,10.99,False,254.06,19.12,False,38.0,0
CNC,CNC,Centene Corporation,Centene Corporation,헬스케어,"Centene Corporation operates as a managed care company that provides programs and services to under-insured families, an",43.29,3.52,73.1,62.92,25.21,-31.2,0.32,,43.47,0.4,Neutral,3,38.79,11.6,False,39.61,9.29,False,39.06,10.83,False,0.0,0
COR,COR,"Cencora, Inc.","Cencora, Inc.",헬스케어,"Cencora, Inc. sources and distributes pharmaceutical products in the United States and internationally. The company's U.",312.85,1.51,41.4,374.11,276.4,-16.4,0.19,37.6,402.92,28.8,Strong Downtrend,1,340.29,-8.06,False,344.93,-9.3,False,321.18,-2.59,False,40.0,0
CF,CF,"CF Industries Holdings, Inc.","CF Industries Holdings, Inc.",원자재,"CF Industries Holdings, Inc., together with its subsidiaries, engages in the production of ammonia in North America, Eur",120.85,-0.07,49.4,137.6,75.69,-12.2,0.1,13.5,118.05,-2.3,Strong Uptrend,5,113.26,6.7,False,97.23,24.29,False,92.75,30.3,False,48.0,0
CRL,CRL,"Charles River Laboratories International, Inc.","Charles River Laboratories International, Inc.",헬스케어,"Charles River Laboratories International, Inc. provides drug discovery, non-clinical development, and safety testing ser",173.35,2.09,49.3,226.77,114.66,-23.6,0.09,,199.33,15.0,Downtrend,2,172.49,0.5,True,183.16,-5.36,False,170.85,1.46,True,47.0,2
CNP,CNP,"CenterPoint Energy, Inc.","CenterPoint Energy, Inc.",유틸리티,"CenterPoint Energy, Inc. operates as a public utility holding company in the United States. The company operates through",42.97,1.18,51.2,44.14,34.97,-2.7,0.26,26.4,46.25,7.6,Strong Uptrend,5,42.53,1.03,True,40.54,5.99,False,38.9,10.46,False,52.0,1
SCHW,SCHW,The Charles Schwab Corporation,The Charles Schwab Corporation,금융 서비스,"The Charles Schwab Corporation, together with its subsidiaries, operates as a savings and loan holding company that prov",90.14,1.85,41.6,106.85,78.97,-15.6,0.16,17.9,115.2,27.8,Downtrend,2,95.31,-5.42,False,96.28,-6.38,False,94.27,-4.38,False,53.0,0
CMG,CMG,"Chipotle Mexican Grill, Inc.","Chipotle Mexican Grill, Inc.",경기 소비재,"Chipotle Mexican Grill, Inc., together with its subsidiaries, owns and operates Chipotle Mexican Grill restaurants. It s",34.06,-0.44,47.1,58.24,29.81,-41.5,0.26,29.9,43.66,28.2,Strong Downtrend,0,35.38,-3.73,False,35.52,-4.11,False,40.77,-16.46,False,34.0,0
